created_at,PM10_3,PM2.5_3,RH_3,Temperature_3
2020-10-29 20:45:00,1970.65,852.6,54.87,28.59
2020-10-29 21:00:00,1982.01,807.86,55.26,28.69
2020-10-29 21:15:00,1996.39,709.94,55.24,28.8
2020-10-29 21:30:00,1999.9,620.64,55.66,28.87
2020-10-29 21:45:00,1999.9,608.71,56.29,28.9
2020-10-29 22:00:00,1999.9,627.52,56.77,29.02
2020-10-29 22:15:00,1999.9,736.51,56.5,28.95
2020-10-29 22:30:00,1999.9,779.08,56.06,28.9
2020-10-29 22:45:00,1999.9,929.97,55.92,28.94
2020-10-29 23:00:00,1999.9,911.7,55.4,28.98
2020-10-29 23:15:00,1999.9,913.08,55.52,29.04
2020-10-29 23:30:00,1999.9,943.89,56.2,28.96
2020-10-29 23:45:00,1999.9,959.67,57.22,28.91
2020-10-30 00:00:00,1999.9,986.52,58.46,28.82
2020-10-30 00:15:00,1999.9,983.27,58.56,28.71
2020-10-30 00:30:00,1999.9,990.17,58.5,28.64
2020-10-30 00:45:00,1999.9,994.38,58.58,28.54
2020-10-30 01:00:00,1999.9,989.98,59.59,28.41
2020-10-30 01:15:00,1999.9,984.06,59.97,28.39
2020-10-30 01:30:00,1999.9,988.26,59.89,28.35
2020-10-30 01:45:00,1999.9,981.77,61.08,28.3
2020-10-30 02:00:00,1999.9,966.54,61.47,28.2
2020-10-30 02:15:00,1999.9,942.44,61.39,28.15
2020-10-30 02:30:00,1999.9,847.59,61.02,28.12
2020-10-30 02:45:00,1999.9,822.59,60.73,28.12
2020-10-30 03:00:00,1999.9,877.5,61.46,28.15
2020-10-30 03:15:00,1999.9,898.17,61.73,28.03
2020-10-30 03:30:00,1999.9,954.77,61.95,27.99
2020-10-30 03:45:00,1999.9,874.27,61.47,27.93
2020-10-30 04:00:00,1999.9,919.09,63.23,27.87
2020-10-30 04:15:00,1999.9,855.39,64.4,27.65
2020-10-30 04:30:00,1994.32,735.74,63.35,27.66
2020-10-30 04:45:00,1999.9,942.97,63.82,27.58
2020-10-30 05:00:00,1909.98,752.33,62.67,27.66
2020-10-30 05:15:00,1952.25,847.5,61.75,27.53
2020-10-30 05:30:00,1999.9,904.92,63.11,27.58
2020-10-30 05:45:00,1999.9,911.49,64.27,27.48
2020-10-30 06:00:00,1999.9,880.64,64.96,27.25
2020-10-30 06:15:00,1934.54,774.84,65.53,27.0
2020-10-30 06:30:00,1918.31,900.49,65.66,27.0
2020-10-30 06:45:00,1999.9,978.56,65.5,27.34
2020-10-30 07:00:00,1999.9,926.85,64.73,27.85
2020-10-30 07:15:00,1999.9,994.8,63.53,28.41
2020-10-30 07:30:00,1952.02,960.47,60.13,28.51
2020-10-30 07:45:00,1946.17,967.77,57.12,29.03
2020-10-30 08:00:00,1999.9,999.9,55.68,29.85
2020-10-30 08:15:00,1999.9,999.9,52.88,30.29
2020-10-30 08:30:00,1999.9,999.9,51.96,31.02
2020-10-30 08:45:00,1999.9,999.9,49.81,31.32
2020-10-30 09:00:00,1999.9,999.9,48.52,31.69
2020-10-30 09:15:00,1999.9,999.9,47.6,32.02
2020-10-30 09:30:00,1999.9,999.9,46.5,32.58
2020-10-30 09:45:00,1999.9,999.9,45.24,32.54
2020-10-30 10:00:00,1999.9,974.81,43.9,32.59
2020-10-30 10:15:00,1999.9,999.9,42.19,32.03
2020-10-30 10:30:00,1999.9,999.9,41.2,32.71
2020-10-30 10:45:00,1937.79,967.02,41.53,32.47
2020-10-30 11:00:00,1999.9,999.9,41.14,32.5
2020-10-30 11:15:00,1999.9,999.9,39.65,32.42
2020-10-30 11:30:00,1999.9,999.9,38.8,33.1
2020-10-30 11:45:00,1999.9,999.9,38.02,33.43
2020-10-30 12:00:00,1999.9,999.9,38.18,33.97
2020-10-30 12:15:00,1999.9,972.61,37.63,34.37
2020-10-30 12:30:00,1999.9,999.9,36.24,34.26
2020-10-30 12:45:00,1999.9,999.9,36.01,34.9
2020-10-30 13:00:00,1999.9,999.9,35.02,35.31
2020-10-30 13:15:00,1999.9,999.9,35.82,35.54
2020-10-30 13:30:00,1999.9,999.9,36.19,35.14
2020-10-30 13:45:00,1999.9,999.9,36.74,35.06
2020-10-30 14:00:00,1999.9,999.9,35.77,35.65
2020-10-30 14:15:00,1999.9,999.9,37.09,34.47
2020-10-30 14:30:00,1999.9,999.9,37.27,34.81
2020-10-30 14:45:00,1999.9,999.9,37.57,34.27
2020-10-30 15:00:00,1999.9,999.9,37.71,34.68
2020-10-30 15:15:00,1934.02,966.79,37.41,34.48
2020-10-30 15:30:00,1999.9,999.9,37.65,34.28
2020-10-30 15:45:00,1999.9,999.9,38.15,33.8
2020-10-30 16:00:00,1999.9,999.9,38.59,34.26
2020-10-30 16:15:00,1999.9,999.9,38.54,34.68
2020-10-30 16:30:00,1999.9,999.9,38.84,34.05
2020-10-30 16:45:00,1999.9,999.9,39.72,33.43
2020-10-30 17:00:00,1999.9,999.9,41.3,32.7
2020-10-30 17:15:00,1999.9,796.48,42.51,32.12
2020-10-30 17:30:00,1999.9,869.18,44.31,31.42
2020-10-30 17:45:00,1999.9,909.58,44.9,31.08
2020-10-30 18:00:00,1999.9,864.34,45.56,30.95
2020-10-30 18:15:00,1999.9,862.37,45.79,30.76
2020-10-30 18:30:00,1999.9,990.55,46.76,30.64
2020-10-30 18:45:00,1999.9,956.56,46.84,30.35
2020-10-30 19:00:00,1999.9,802.91,47.43,30.29
2020-10-30 19:15:00,1999.9,639.3,48.54,30.24
2020-10-30 19:30:00,1999.9,638.12,49.46,30.15
2020-10-30 19:45:00,1999.9,632.0,50.29,29.92
2020-10-30 20:00:00,1999.9,765.4,51.8,29.88
2020-10-30 20:15:00,1999.9,802.04,51.16,29.69
2020-10-30 20:30:00,1980.18,740.8,52.33,29.56
2020-10-30 20:45:00,1999.9,999.9,53.43,29.4
2020-10-30 21:00:00,1999.9,794.18,53.67,29.24
2020-10-30 21:15:00,1999.9,659.92,53.36,29.17
2020-10-30 21:30:00,1999.9,741.22,53.52,29.08
2020-10-30 21:45:00,1999.9,899.13,54.56,29.01
2020-10-30 22:00:00,1999.9,999.9,55.44,28.92
2020-10-30 22:15:00,1999.9,999.9,56.18,28.73
2020-10-30 22:30:00,1999.9,999.9,56.46,28.65
2020-10-30 22:45:00,1999.9,999.9,56.35,28.85
2020-10-30 23:00:00,1999.9,999.9,56.54,28.87
2020-10-30 23:15:00,1999.9,999.9,56.78,28.76
2020-10-30 23:30:00,1999.9,999.9,57.41,28.47
2020-10-30 23:45:00,1999.9,999.9,58.51,28.11
2020-10-31 00:00:00,1999.9,999.9,59.32,27.81
2020-10-31 00:15:00,1999.9,999.9,59.77,27.57
2020-10-31 00:30:00,1999.9,999.9,60.28,27.37
2020-10-31 00:45:00,1999.9,999.9,60.5,27.21
2020-10-31 01:00:00,1999.9,999.9,61.03,27.1
2020-10-31 01:15:00,1976.79,967.92,62.19,26.88
2020-10-31 01:30:00,1948.49,905.48,63.21,26.66
2020-10-31 01:45:00,1950.06,906.35,63.83,26.54
2020-10-31 02:00:00,1986.84,854.94,64.09,26.41
2020-10-31 02:15:00,1955.97,795.15,64.45,26.26
2020-10-31 02:30:00,1955.2,868.12,64.98,26.14
2020-10-31 02:45:00,1999.9,730.96,65.1,26.08
2020-10-31 03:00:00,1998.9,783.58,65.44,25.98
2020-10-31 03:15:00,1973.5,695.62,65.5,25.94
2020-10-31 03:30:00,1999.9,797.27,64.8,25.94
2020-10-31 03:45:00,1999.9,709.86,63.8,26.09
2020-10-31 04:00:00,1999.9,721.86,64.21,26.11
2020-10-31 04:15:00,1999.9,826.6,64.43,26.04
2020-10-31 04:30:00,1999.9,674.57,64.79,25.96
2020-10-31 04:45:00,1999.9,742.43,64.25,26.09
2020-10-31 05:00:00,1999.9,710.7,64.56,26.12
2020-10-31 05:15:00,1999.9,681.12,64.73,26.16
2020-10-31 05:30:00,1999.9,720.15,65.27,25.9
2020-10-31 05:45:00,1999.9,795.36,65.89,25.68
2020-10-31 06:00:00,1999.9,753.63,66.21,25.56
2020-10-31 06:15:00,1999.9,761.86,66.4,25.5
2020-10-31 06:30:00,1999.9,807.54,66.39,25.54
2020-10-31 06:45:00,1999.9,802.68,66.22,25.74
2020-10-31 07:00:00,1999.9,866.4,65.63,26.21
2020-10-31 07:15:00,1999.9,915.52,64.67,26.75
2020-10-31 07:30:00,1999.9,990.56,61.68,27.28
2020-10-31 07:45:00,1999.9,997.36,58.78,27.89
2020-10-31 08:00:00,1999.9,999.9,55.94,28.39
2020-10-31 08:15:00,1999.9,999.9,55.07,28.86
2020-10-31 08:30:00,1999.9,990.38,53.5,29.2
2020-10-31 08:45:00,1999.9,999.9,51.97,29.54
2020-10-31 09:00:00,1999.9,999.9,51.06,29.86
2020-10-31 09:15:00,1999.9,999.9,48.64,30.4
2020-10-31 09:30:00,1999.9,999.9,47.09,30.52
2020-10-31 09:45:00,1999.9,999.9,45.83,31.12
2020-10-31 10:00:00,1999.9,999.9,44.74,31.38
2020-10-31 10:15:00,1999.9,999.9,44.2,31.51
2020-10-31 10:30:00,1999.9,999.9,43.01,31.63
2020-10-31 10:45:00,1999.9,999.9,42.36,32.11
2020-10-31 11:00:00,1999.9,999.9,43.05,31.96
2020-10-31 11:15:00,1999.9,999.9,42.24,31.99
2020-10-31 11:30:00,1999.9,999.9,42.35,32.51
2020-10-31 11:45:00,1999.9,999.9,41.46,33.14
2020-10-31 12:00:00,1999.9,999.9,39.99,33.45
2020-10-31 12:15:00,1999.9,999.9,39.46,33.65
2020-10-31 12:30:00,1999.9,999.9,38.6,33.72
2020-10-31 12:45:00,1999.9,999.9,38.6,34.02
2020-10-31 13:00:00,1999.9,999.9,38.08,33.86
2020-10-31 13:15:00,1999.9,999.9,37.58,34.02
2020-10-31 13:30:00,1999.9,999.9,37.64,34.83
2020-10-31 13:45:00,1999.9,999.9,36.66,34.54
2020-10-31 14:00:00,1999.9,999.9,36.18,34.64
2020-10-31 14:15:00,1999.9,999.9,36.05,34.39
2020-10-31 14:30:00,1999.9,999.9,35.91,34.77
2020-10-31 14:45:00,1999.9,999.9,36.12,34.96
2020-10-31 15:00:00,1999.9,999.9,36.96,34.2
2020-10-31 15:15:00,1999.9,999.9,37.06,33.73
2020-10-31 15:30:00,1999.9,999.9,37.78,33.41
2020-10-31 15:45:00,1999.9,999.9,38.48,33.31
2020-10-31 16:00:00,1999.9,999.9,38.89,33.24
2020-10-31 16:15:00,1999.9,999.9,40.18,32.82
2020-10-31 16:30:00,1999.9,999.9,41.11,32.28
2020-10-31 16:45:00,1999.9,999.9,41.92,32.22
2020-10-31 17:00:00,1999.9,999.9,43.7,31.98
2020-10-31 17:15:00,1999.9,999.9,45.22,31.2
2020-10-31 17:30:00,1999.9,999.9,46.83,30.72
2020-10-31 17:45:00,1999.9,999.9,48.98,30.32
2020-10-31 18:00:00,1999.9,999.9,49.96,30.33
2020-10-31 18:15:00,1999.9,999.9,50.98,30.15
2020-10-31 18:30:00,1999.9,999.9,50.31,29.97
2020-10-31 18:45:00,1999.9,999.9,50.86,29.89
2020-10-31 19:00:00,1999.9,999.9,50.04,29.68
2020-10-31 19:15:00,1999.9,999.9,50.02,29.54
2020-10-31 19:30:00,1999.9,999.9,50.37,29.39
2020-10-31 19:45:00,1999.9,999.9,52.63,29.25
2020-10-31 20:00:00,1999.9,999.9,52.92,29.0
2020-10-31 20:15:00,1999.9,999.9,52.92,28.84
2020-10-31 20:30:00,1999.9,999.9,53.3,28.73
2020-10-31 20:45:00,1999.9,999.9,53.63,28.6
2020-10-31 21:00:00,1999.9,999.9,53.96,28.43
2020-10-31 21:15:00,1999.9,999.9,54.57,28.28
2020-10-31 21:30:00,1999.9,999.9,54.7,28.15
2020-10-31 21:45:00,1999.9,999.9,55.12,28.02
2020-10-31 22:00:00,1999.9,999.9,54.31,27.82
2020-10-31 22:15:00,1999.9,999.9,52.38,27.82
2020-10-31 22:30:00,1999.9,999.9,52.57,27.8
2020-10-31 22:45:00,1999.9,999.9,51.88,27.69
2020-10-31 23:00:00,1999.9,999.9,50.75,27.63
2020-10-31 23:15:00,1999.9,999.9,50.38,27.56
2020-10-31 23:30:00,1999.9,999.9,50.22,27.53
2020-10-31 23:45:00,1999.9,999.9,51.08,27.43
2020-11-01 00:00:00,1999.9,999.9,52.01,27.15
2020-11-01 00:15:00,1999.9,999.9,53.73,26.98
2020-11-01 00:30:00,1999.9,999.9,53.65,26.69
2020-11-01 00:45:00,1999.9,999.9,54.05,26.52
2020-11-01 01:00:00,1999.9,999.9,54.71,26.39
2020-11-01 01:15:00,1999.9,998.54,56.83,26.18
2020-11-01 01:30:00,1999.9,997.39,56.39,26.02
2020-11-01 01:45:00,1999.9,999.9,55.64,25.95
2020-11-01 02:00:00,1999.9,997.63,57.42,25.7
2020-11-01 02:15:00,1999.9,997.85,57.76,25.61
2020-11-01 02:30:00,1999.9,996.35,59.06,25.43
2020-11-01 02:45:00,1999.9,988.21,58.76,25.23
2020-11-01 03:00:00,1999.9,998.57,57.84,25.19
2020-11-01 03:15:00,1999.9,999.9,58.12,25.18
2020-11-01 03:30:00,1999.9,997.56,58.93,25.15
2020-11-01 03:45:00,1999.9,955.72,59.76,24.96
2020-11-01 04:00:00,1999.9,943.57,60.49,24.61
2020-11-01 04:15:00,1999.9,911.25,61.19,24.46
2020-11-01 04:30:00,1999.9,946.72,61.63,24.26
2020-11-01 04:45:00,1999.9,994.65,59.64,24.37
2020-11-01 05:00:00,1999.9,980.7,61.58,24.34
2020-11-01 05:15:00,1999.9,969.69,62.51,24.3
2020-11-01 05:30:00,1999.9,947.22,63.3,24.18
2020-11-01 05:45:00,1999.9,860.92,63.74,24.01
2020-11-01 06:00:00,1999.9,864.49,64.1,23.9
2020-11-01 06:15:00,1999.9,939.24,62.97,23.96
2020-11-01 06:30:00,1999.9,985.24,60.09,24.39
2020-11-01 06:45:00,1999.9,976.65,60.56,24.72
2020-11-01 07:00:00,1999.9,999.9,58.18,25.09
2020-11-01 07:15:00,1999.9,999.9,54.59,25.41
2020-11-01 07:30:00,1999.9,999.9,53.43,25.76
2020-11-01 07:45:00,1999.9,999.9,52.94,26.06
2020-11-01 08:00:00,1999.9,999.9,50.76,26.36
2020-11-01 08:15:00,1999.9,999.9,50.83,26.89
2020-11-01 08:30:00,1999.9,999.9,48.41,27.25
2020-11-01 08:45:00,1999.9,999.9,47.77,27.6
2020-11-01 09:00:00,1999.9,999.9,47.47,28.08
2020-11-01 09:15:00,1999.9,999.9,45.2,28.68
2020-11-01 09:30:00,1999.9,999.9,41.56,28.96
2020-11-01 09:45:00,1999.9,999.9,40.17,29.08
2020-11-01 10:00:00,1999.9,999.9,40.53,29.52
2020-11-01 10:15:00,1999.9,999.9,40.58,30.05
2020-11-01 10:30:00,1999.9,999.9,40.04,30.28
2020-11-01 10:45:00,1999.9,999.9,40.33,30.62
2020-11-01 11:00:00,1999.9,999.9,39.79,30.95
2020-11-01 11:15:00,1999.9,999.9,38.92,31.62
2020-11-01 11:30:00,1999.9,999.9,36.98,32.29
2020-11-01 11:45:00,1999.9,999.9,36.4,32.23
2020-11-01 12:00:00,1999.9,999.9,36.31,32.64
2020-11-01 12:15:00,1999.9,999.9,35.01,33.05
2020-11-01 12:30:00,1999.9,999.9,34.32,33.62
2020-11-01 12:45:00,1999.9,999.9,34.73,33.76
2020-11-01 13:00:00,1999.9,999.9,34.35,34.05
2020-11-01 13:15:00,1999.9,999.9,33.11,34.51
2020-11-01 13:30:00,1999.9,999.9,32.74,34.49
2020-11-01 13:45:00,1999.9,999.9,32.63,34.94
2020-11-01 14:00:00,1999.9,999.9,32.37,35.07
2020-11-01 14:15:00,1999.9,999.9,32.4,34.8
2020-11-01 14:30:00,1999.9,999.9,33.05,34.61
2020-11-01 14:45:00,1999.9,999.9,33.61,34.62
2020-11-01 15:00:00,1999.9,999.9,33.62,34.34
2020-11-01 15:15:00,1999.9,999.9,33.3,34.47
2020-11-01 15:30:00,1999.9,999.9,32.86,34.31
2020-11-01 15:45:00,1999.9,999.9,33.78,34.19
2020-11-01 16:00:00,1999.9,999.9,35.12,33.57
2020-11-01 16:15:00,1999.9,999.9,35.0,33.39
2020-11-01 16:30:00,1999.9,999.9,35.28,32.61
2020-11-01 16:45:00,1999.9,999.9,35.97,32.05
2020-11-01 17:00:00,1999.9,999.9,36.7,31.56
2020-11-01 17:15:00,1999.9,999.9,37.64,31.11
2020-11-01 17:30:00,1999.9,999.9,38.93,30.69
2020-11-01 17:45:00,1999.9,999.9,39.53,30.25
2020-11-01 18:00:00,1999.9,999.9,41.0,29.95
2020-11-01 18:15:00,1999.9,999.9,41.68,29.8
2020-11-01 18:30:00,1999.9,999.9,41.06,29.65
2020-11-01 18:45:00,1999.9,999.9,40.89,29.42
2020-11-01 19:00:00,1999.9,999.9,40.9,29.32
2020-11-01 19:15:00,1999.9,999.9,42.1,29.12
2020-11-01 19:30:00,1999.9,999.9,43.03,28.97
2020-11-01 19:45:00,1999.9,999.9,44.49,28.76
2020-11-01 20:00:00,1999.9,999.9,44.41,28.63
2020-11-01 20:15:00,1999.9,999.9,44.77,28.49
2020-11-01 20:30:00,1999.9,999.9,44.46,28.38
2020-11-01 20:45:00,1999.9,999.9,45.41,28.26
2020-11-01 21:00:00,1999.9,999.9,46.21,28.17
2020-11-01 21:15:00,1999.9,999.9,45.75,28.09
2020-11-01 21:30:00,1999.9,999.9,46.18,28.0
2020-11-01 21:45:00,1999.9,999.9,46.65,27.91
2020-11-01 22:00:00,1999.9,999.9,47.35,27.8
2020-11-01 22:15:00,1999.9,999.9,48.06,27.64
2020-11-01 22:30:00,1999.9,999.9,48.04,27.56
2020-11-01 22:45:00,1999.9,999.9,48.91,27.52
2020-11-01 23:00:00,1999.9,999.9,50.41,27.35
2020-11-01 23:15:00,1999.9,999.9,49.64,27.22
2020-11-01 23:30:00,1999.9,999.9,49.17,27.1
2020-11-01 23:45:00,1999.9,998.65,50.74,27.01
2020-11-02 00:00:00,1999.9,999.9,51.16,26.86
2020-11-02 00:15:00,1999.9,999.9,52.31,26.72
2020-11-02 00:30:00,1999.9,999.9,53.61,26.57
2020-11-02 00:45:00,1999.9,999.69,55.38,26.28
2020-11-02 01:00:00,1999.9,997.26,56.56,25.98
2020-11-02 01:15:00,1999.9,997.77,57.6,25.75
2020-11-02 01:30:00,1999.9,919.17,58.27,25.53
2020-11-02 01:45:00,1999.9,903.64,58.69,25.23
2020-11-02 02:00:00,1999.9,993.93,57.7,25.1
2020-11-02 02:15:00,1999.9,947.76,58.57,25.17
2020-11-02 02:30:00,1999.9,952.51,59.17,25.14
2020-11-02 02:45:00,1999.9,993.39,59.61,25.0
2020-11-02 03:00:00,1999.9,992.18,60.23,25.02
2020-11-02 03:15:00,1999.9,971.99,61.4,24.87
2020-11-02 03:30:00,1999.9,925.06,62.64,24.63
2020-11-02 03:45:00,1999.9,867.79,63.45,24.49
2020-11-02 04:00:00,1999.9,864.3,64.09,24.32
2020-11-02 04:15:00,1999.9,810.06,64.66,24.2
2020-11-02 04:30:00,1999.9,857.71,65.01,24.16
2020-11-02 04:45:00,1999.9,859.4,65.19,24.11
2020-11-02 05:00:00,1999.9,813.67,65.46,24.0
2020-11-02 05:15:00,1999.9,804.92,65.8,23.9
2020-11-02 05:30:00,1999.9,897.47,66.12,23.76
2020-11-02 05:45:00,1999.9,981.63,66.51,23.72
2020-11-02 06:00:00,1999.9,999.9,66.67,23.72
2020-11-02 06:15:00,1999.9,999.9,66.63,23.81
2020-11-02 06:30:00,1999.9,999.9,67.0,23.97
2020-11-02 06:45:00,1999.9,999.9,67.11,24.18
2020-11-02 07:00:00,1999.9,999.9,66.21,24.61
2020-11-02 07:15:00,1999.9,999.9,64.05,25.07
2020-11-02 07:30:00,1999.9,999.9,63.47,25.59
2020-11-02 07:45:00,1999.9,999.9,61.97,26.18
2020-11-02 08:00:00,1999.9,999.9,59.44,26.59
2020-11-02 08:15:00,1999.9,999.9,55.4,26.78
2020-11-02 08:30:00,1999.9,999.9,53.76,27.05
2020-11-02 08:45:00,1999.9,999.9,53.11,27.64
2020-11-02 09:00:00,1999.9,999.9,52.13,28.25
2020-11-02 09:15:00,1999.9,999.9,48.48,28.62
2020-11-02 09:30:00,1999.9,999.9,46.17,29.26
2020-11-02 09:45:00,1999.9,999.9,44.44,29.76
2020-11-02 10:00:00,1999.9,999.9,43.27,30.44
2020-11-02 10:15:00,1999.9,999.9,42.14,30.69
2020-11-02 10:30:00,1999.9,999.9,41.87,30.99
2020-11-02 10:45:00,1999.9,999.9,41.56,31.58
2020-11-02 11:00:00,1999.9,999.9,39.81,32.33
2020-11-02 11:15:00,1999.9,999.9,39.67,32.21
2020-11-02 11:30:00,1999.9,999.9,38.84,32.52
2020-11-02 11:45:00,1999.9,999.9,37.19,32.78
2020-11-02 12:00:00,1999.9,999.9,36.66,32.95
2020-11-02 12:15:00,1999.9,999.9,35.98,34.26
2020-11-02 12:30:00,1999.9,999.9,34.92,35.16
2020-11-02 12:45:00,1999.9,999.9,34.5,35.16
2020-11-02 13:00:00,1999.9,999.9,33.77,35.57
2020-11-02 13:15:00,1999.9,999.9,32.91,35.77
2020-11-02 13:30:00,1999.9,999.9,32.01,35.87
2020-11-02 13:45:00,1999.9,999.9,33.37,35.44
2020-11-02 14:00:00,1999.9,999.9,33.52,35.56
2020-11-02 14:15:00,1999.9,999.9,33.23,35.94
2020-11-02 14:30:00,1999.9,999.9,33.56,36.3
2020-11-02 14:45:00,1999.9,999.9,34.93,36.49
2020-11-02 15:00:00,1999.9,999.9,35.6,36.37
2020-11-02 15:15:00,1999.9,999.9,36.59,35.96
2020-11-02 15:30:00,1999.9,999.9,38.57,34.39
2020-11-02 15:45:00,1999.9,999.9,39.64,34.0
2020-11-02 16:00:00,1999.9,999.9,39.44,34.52
2020-11-02 16:15:00,1999.9,999.9,39.41,34.59
2020-11-02 16:30:00,1999.9,999.9,40.49,33.67
2020-11-02 16:45:00,1999.9,999.9,42.42,32.79
2020-11-02 17:00:00,1999.9,999.9,42.8,32.54
2020-11-02 17:15:00,1999.9,905.46,44.16,31.99
2020-11-02 17:30:00,1999.9,937.87,45.64,31.52
2020-11-02 17:45:00,1999.9,931.23,46.72,31.21
2020-11-02 18:00:00,1999.9,921.66,48.19,30.89
2020-11-02 18:15:00,1999.9,911.34,48.8,30.76
2020-11-02 18:30:00,1999.9,920.04,49.43,30.59
2020-11-02 18:45:00,1999.9,922.03,50.31,30.5
2020-11-02 19:00:00,1999.9,898.83,51.16,30.26
2020-11-02 19:15:00,1999.9,896.6,51.71,30.14
2020-11-02 19:30:00,1999.9,906.22,52.2,29.91
2020-11-02 19:45:00,1999.9,922.94,52.37,29.83
2020-11-02 20:00:00,1999.9,917.44,52.98,29.69
2020-11-02 20:15:00,1999.9,878.18,53.51,29.57
2020-11-02 20:30:00,1999.9,878.11,53.81,29.47
2020-11-02 20:45:00,1999.9,869.52,53.73,29.38
2020-11-02 21:00:00,1999.9,897.49,53.7,29.22
2020-11-02 21:15:00,1999.9,853.93,54.26,29.25
2020-11-02 21:30:00,1999.9,855.52,54.59,29.14
2020-11-02 21:45:00,1999.9,888.24,54.45,28.96
2020-11-02 22:00:00,1999.9,855.68,54.82,28.88
2020-11-02 22:15:00,1999.9,850.65,55.14,28.74
2020-11-02 22:30:00,1999.9,862.74,55.88,28.54
2020-11-02 22:45:00,1999.9,827.52,56.25,28.47
2020-11-02 23:00:00,1999.9,870.91,56.84,28.43
2020-11-02 23:15:00,1999.9,857.83,57.4,28.35
2020-11-02 23:30:00,1999.9,887.54,57.7,28.26
2020-11-02 23:45:00,1999.9,928.56,58.85,28.11
2020-11-03 00:00:00,1999.9,924.83,59.52,27.93
2020-11-03 00:15:00,1999.9,930.81,59.95,27.81
2020-11-03 00:30:00,1999.9,943.69,60.14,27.64
2020-11-03 00:45:00,1999.9,909.15,61.38,27.5
2020-11-03 01:00:00,1999.9,932.17,61.28,27.44
2020-11-03 01:15:00,1999.9,950.95,61.22,27.39
2020-11-03 01:30:00,1999.9,942.42,61.71,27.26
2020-11-03 01:45:00,1999.9,940.32,62.1,27.05
2020-11-03 02:00:00,1999.9,899.07,62.49,26.99
2020-11-03 02:15:00,1999.9,909.33,63.05,26.89
2020-11-03 02:30:00,1999.9,902.04,62.25,26.81
2020-11-03 02:45:00,1999.9,887.39,62.5,26.75
2020-11-03 03:00:00,1999.9,802.31,62.75,26.65
2020-11-03 03:15:00,1999.9,787.68,62.15,26.61
2020-11-03 03:30:00,1999.9,807.65,62.35,26.53
2020-11-03 03:45:00,1999.9,770.03,63.32,26.32
2020-11-03 04:00:00,1999.9,804.54,62.78,26.19
2020-11-03 04:15:00,1999.9,799.55,62.26,26.08
2020-11-03 04:30:00,1999.9,808.21,61.84,26.11
2020-11-03 04:45:00,1999.9,794.37,60.78,26.16
2020-11-03 05:00:00,1999.9,850.37,58.69,26.2
2020-11-03 05:15:00,1999.9,806.87,60.06,26.12
2020-11-03 05:30:00,1999.9,820.15,61.18,25.94
2020-11-03 05:45:00,1999.9,879.76,58.57,25.92
2020-11-03 06:00:00,1999.9,868.25,59.77,25.85
2020-11-03 06:15:00,1999.9,929.77,63.71,25.65
2020-11-03 06:30:00,1999.9,933.77,66.52,25.32
2020-11-03 06:45:00,1999.9,906.62,67.11,25.33
2020-11-03 07:00:00,1999.9,857.13,66.58,25.67
2020-11-03 07:15:00,1999.9,858.48,65.35,26.15
2020-11-03 07:30:00,1999.9,887.24,64.06,26.65
2020-11-03 07:45:00,1999.9,906.8,62.1,26.92
2020-11-03 08:00:00,1999.9,921.01,60.37,26.97
2020-11-03 08:15:00,1999.9,906.71,58.94,27.31
2020-11-03 08:30:00,1999.9,901.62,57.23,27.67
2020-11-03 08:45:00,1999.9,898.0,54.51,28.13
2020-11-03 09:00:00,1999.9,860.12,53.6,28.34
2020-11-03 09:15:00,1999.9,819.22,52.0,29.03
2020-11-03 09:30:00,1999.9,784.33,47.51,29.48
2020-11-03 09:45:00,1964.69,709.82,44.49,29.84
2020-11-03 10:00:00,1925.37,691.7,43.22,30.47
2020-11-03 10:15:00,1958.87,684.69,43.15,30.96
2020-11-03 10:30:00,1772.49,633.74,42.3,31.86
2020-11-03 10:45:00,1855.7,667.84,43.06,31.73
2020-11-03 11:00:00,1969.87,707.68,43.82,32.05
2020-11-03 11:15:00,1955.95,672.81,44.09,32.64
2020-11-03 11:30:00,1954.34,674.96,43.18,33.25
2020-11-03 11:45:00,1938.78,696.01,43.14,33.43
2020-11-03 12:00:00,1962.0,672.36,42.86,33.6
2020-11-03 12:15:00,1733.8,619.97,43.05,33.84
2020-11-03 12:30:00,1085.35,436.89,41.76,34.56
2020-11-03 12:45:00,251.47,228.5,41.03,34.78
2020-11-03 13:00:00,380.63,254.86,41.43,34.34
2020-11-03 13:15:00,1141.1,446.12,40.19,35.08
2020-11-03 13:30:00,666.09,340.47,38.98,35.91
2020-11-03 13:45:00,954.33,452.65,38.71,36.07
2020-11-03 14:00:00,1154.46,533.66,38.15,36.27
2020-11-03 14:15:00,1471.24,567.21,40.09,34.8
2020-11-03 14:30:00,1746.06,636.49,41.21,34.15
2020-11-03 14:45:00,1073.85,461.75,40.3,34.55
2020-11-03 15:00:00,977.81,453.29,39.88,35.22
2020-11-03 15:15:00,594.42,324.44,40.61,34.26
2020-11-03 15:30:00,230.95,209.9,40.91,33.6
2020-11-03 15:45:00,201.71,182.55,40.47,34.02
2020-11-03 16:00:00,191.32,172.75,40.57,33.76
2020-11-03 16:15:00,188.29,170.15,40.86,33.25
2020-11-03 16:30:00,191.99,173.25,40.7,33.04
2020-11-03 16:45:00,186.17,167.64,40.88,32.48
2020-11-03 17:00:00,182.68,163.96,41.44,31.99
