,Unnamed: 0,created_at,air_pm25,air_pm10,cpcb_pm25,cpcb_pm10,lc2_pm10,lc2_pm25,lc3_pm10,lc3_pm25
560,587,2020-12-01 13:00:00,38.0,74.0,26.0,84.0,23.2,20.8,41.1,27.3
561,588,2020-12-01 14:00:00,38.0,72.0,26.0,70.0,22.1,19.8,40.2,28.3
562,590,2020-12-01 17:00:00,38.0,80.0,29.0,75.0,24.3,21.8,51.0,31.5
563,591,2020-12-01 18:00:00,48.0,87.0,38.0,85.0,29.3,26.1,53.6,33.6
564,592,2020-12-01 19:00:00,58.0,97.0,49.0,110.0,36.6,32.9,66.3,47.1
565,593,2020-12-01 20:00:00,66.0,105.0,55.0,112.0,45.1,40.5,82.4,57.2
566,594,2020-12-01 21:00:00,70.0,110.0,54.0,112.0,45.9,41.3,97.7,60.8
567,595,2020-12-01 22:00:00,77.0,117.0,69.0,130.0,51.2,45.9,99.5,69.9
568,596,2020-12-01 23:00:00,89.0,129.0,79.0,150.0,62.2,55.8,120.6,81.9
569,597,2020-12-02 00:00:00,85.0,125.0,70.0,147.0,56.7,51.0,107.7,78.6
570,598,2020-12-02 01:00:00,96.0,142.0,83.0,149.0,69.6,62.6,136.6,98.5
571,599,2020-12-02 02:00:00,102.0,147.0,78.0,143.0,74.3,67.3,138.5,102.7
572,600,2020-12-02 03:00:00,97.0,133.0,66.0,113.0,66.7,60.2,127.4,96.5
573,601,2020-12-02 04:00:00,97.0,137.0,61.0,101.0,64.1,57.8,119.2,91.6
574,602,2020-12-02 05:00:00,105.0,150.0,59.0,107.0,70.1,63.3,137.2,104.4
575,603,2020-12-02 06:00:00,114.0,179.0,76.0,135.0,77.3,69.8,169.4,127.0
576,604,2020-12-02 07:00:00,135.0,222.0,79.0,156.0,112.4,101.5,221.2,164.6
577,605,2020-12-02 08:00:00,135.0,230.0,72.0,184.0,122.2,109.1,269.9,182.9
578,606,2020-12-02 09:00:00,59.0,103.0,79.0,186.0,38.7,34.7,74.9,49.0
579,607,2020-12-02 10:00:00,45.0,87.0,38.0,93.0,26.9,23.1,58.2,35.5
580,608,2020-12-02 11:00:00,36.0,82.0,35.0,83.0,22.5,20.1,37.3,25.9
581,609,2020-12-02 12:00:00,36.0,70.0,34.0,76.0,22.1,19.9,49.5,27.2
582,610,2020-12-02 13:00:00,35.0,76.0,31.0,77.0,19.9,18.0,33.9,24.1
583,611,2020-12-02 14:00:00,38.0,78.0,38.0,78.0,22.7,20.5,40.9,26.8
584,612,2020-12-02 15:00:00,36.0,72.0,48.0,84.0,22.2,20.1,34.2,26.2
585,613,2020-12-02 16:00:00,36.0,78.0,41.0,90.0,21.9,19.8,42.7,27.7
586,614,2020-12-02 17:00:00,40.0,84.0,44.0,108.0,25.7,22.1,54.9,29.7
587,615,2020-12-02 18:00:00,52.0,102.0,53.0,136.0,35.1,31.0,79.7,42.4
588,616,2020-12-02 19:00:00,61.0,112.0,75.0,173.0,46.7,39.1,97.5,51.8
589,617,2020-12-02 21:00:00,74.0,122.0,86.0,184.0,54.3,48.5,117.3,70.5
590,618,2020-12-02 22:00:00,78.0,125.0,77.0,187.0,57.4,51.5,116.1,77.3
591,619,2020-12-02 23:00:00,86.0,123.0,79.0,185.0,61.8,55.8,117.4,85.2
592,620,2020-12-03 00:00:00,71.0,110.0,84.0,150.0,45.8,41.4,86.7,63.3
593,621,2020-12-03 01:00:00,72.0,107.0,68.0,116.0,46.2,41.8,90.2,64.2
594,622,2020-12-03 02:00:00,84.0,120.0,74.0,121.0,51.5,46.7,94.9,77.1
595,623,2020-12-03 04:00:00,92.0,123.0,70.0,112.0,55.0,50.1,99.1,85.1
596,625,2020-12-03 07:00:00,109.0,151.0,77.0,130.0,71.1,64.7,139.1,114.7
597,626,2020-12-03 08:00:00,147.0,254.0,85.0,186.0,141.4,127.5,302.9,213.3
598,628,2020-12-03 11:00:00,62.0,103.0,64.0,133.0,41.9,37.7,86.3,55.0
599,629,2020-12-03 12:00:00,50.0,85.0,53.0,105.0,28.7,25.9,56.0,38.3
600,630,2020-12-03 13:00:00,44.0,78.0,29.0,90.0,23.7,21.6,44.2,31.1
601,631,2020-12-03 14:00:00,49.0,84.0,44.0,96.0,27.9,25.5,49.6,37.6
602,632,2020-12-03 15:00:00,31.0,54.0,36.0,75.0,17.0,15.2,29.3,20.3
603,633,2020-12-03 16:00:00,44.0,80.0,34.0,75.0,22.7,20.5,38.3,30.1
604,634,2020-12-03 17:00:00,40.0,78.0,43.0,66.0,21.6,19.4,36.2,26.5
605,636,2020-12-03 19:00:00,64.0,105.0,55.0,115.0,40.7,36.7,77.1,52.8
606,637,2020-12-03 20:00:00,83.0,118.0,72.0,159.0,55.9,50.4,108.3,77.2
607,638,2020-12-03 21:00:00,95.0,133.0,75.0,182.0,71.9,65.1,129.7,100.3
608,639,2020-12-03 22:00:00,99.0,137.0,73.0,152.0,74.8,67.7,132.5,100.8
609,640,2020-12-04 06:00:00,97.0,128.0,73.0,118.0,67.0,61.2,117.7,104.8
610,641,2020-12-04 07:00:00,105.0,140.0,77.0,132.0,77.4,70.5,139.9,119.9
611,642,2020-12-04 08:00:00,97.0,136.0,82.0,143.0,71.8,65.4,143.1,107.3
612,643,2020-12-04 09:00:00,89.0,138.0,84.0,179.0,65.1,58.5,137.9,91.0
613,644,2020-12-04 10:00:00,70.0,112.0,82.0,174.0,46.4,41.8,99.2,64.6
614,645,2020-12-04 11:00:00,54.0,93.0,57.0,115.0,32.9,29.6,62.6,43.3
615,646,2020-12-04 12:00:00,42.0,80.0,28.0,83.0,21.9,19.9,48.3,30.5
616,647,2020-12-04 13:00:00,40.0,82.0,30.0,71.0,21.8,19.9,37.2,28.0
617,648,2020-12-04 14:00:00,36.0,72.0,34.0,62.0,19.6,17.7,35.2,25.5
618,649,2020-12-04 15:00:00,33.0,54.0,25.0,60.0,16.5,14.9,31.0,21.0
619,650,2020-12-04 16:00:00,31.0,56.0,30.0,63.0,17.6,16.0,29.5,21.5
620,651,2020-12-04 17:00:00,33.0,62.0,21.0,61.0,18.9,17.1,34.6,22.2
621,653,2020-12-04 19:00:00,50.0,90.0,36.0,96.0,31.0,27.9,57.4,38.0
622,654,2020-12-04 20:00:00,61.0,103.0,51.0,115.0,40.3,35.9,77.5,51.7
623,656,2020-12-04 23:00:00,69.0,107.0,69.0,128.0,43.7,39.4,81.0,60.8
624,657,2020-12-05 00:00:00,71.0,114.0,60.0,130.0,44.3,39.7,89.8,61.1
625,658,2020-12-05 01:00:00,70.0,112.0,61.0,135.0,44.9,40.5,97.2,64.6
626,659,2020-12-05 02:00:00,75.0,108.0,61.0,109.0,45.7,41.3,81.0,64.4
627,660,2020-12-05 03:00:00,83.0,118.0,53.0,111.0,49.5,45.3,91.3,76.1
628,661,2020-12-05 04:00:00,90.0,122.0,59.0,110.0,54.1,49.3,111.9,91.4
629,662,2020-12-05 05:00:00,95.0,131.0,63.0,119.0,62.1,56.3,115.0,92.9
630,663,2020-12-05 06:00:00,95.0,127.0,57.0,95.0,59.8,54.6,107.6,96.1
631,664,2020-12-05 07:00:00,94.0,124.0,56.0,91.0,55.6,50.9,96.0,85.7
632,665,2020-12-05 08:00:00,91.0,128.0,66.0,126.0,61.8,56.0,112.3,89.4
633,666,2020-12-05 09:00:00,68.0,105.0,56.0,114.0,44.5,40.4,82.0,62.3
634,667,2020-12-05 10:00:00,46.0,82.0,43.0,96.0,27.0,24.4,45.6,34.4
635,668,2020-12-05 12:00:00,47.0,92.0,38.0,82.0,29.9,24.8,63.1,35.4
636,669,2020-12-05 13:00:00,36.0,68.0,33.0,74.0,22.4,20.2,37.6,26.9
637,670,2020-12-05 14:00:00,35.0,62.0,26.0,72.0,21.6,19.6,42.6,27.6
638,671,2020-12-05 15:00:00,31.0,64.0,31.0,74.0,19.1,16.9,37.4,22.9
639,673,2020-12-05 17:00:00,35.0,78.0,31.0,78.0,23.3,20.2,60.9,26.9
640,680,2020-12-07 12:00:00,38.0,62.0,33.0,84.0,19.7,18.0,35.1,28.0
