,Unnamed: 0,created_at,air_pm25,air_pm10,cpcb_pm25,cpcb_pm10,lc2_pm10,lc2_pm25,lc3_pm10,lc3_pm25
2088,2188,2020-11-29 22:45:00,47.0,86.0,25,74,24.4,21.3,42.3,30.4
2089,2189,2020-11-29 23:00:00,47.0,82.0,25,74,22.5,20.3,43.1,30.6
2090,2190,2020-11-29 23:15:00,47.0,84.0,25,74,21.6,19.5,41.9,30.4
2091,2191,2020-11-29 23:30:00,46.0,84.0,25,74,23.8,21.3,43.8,30.8
2092,2192,2020-11-29 23:45:00,46.0,83.0,30,63,21.1,19.0,42.3,30.5
2093,2193,2020-11-30 00:00:00,45.0,82.0,30,63,22.8,19.5,40.4,30.0
2094,2194,2020-11-30 00:15:00,46.0,81.0,30,63,21.2,18.9,47.4,30.3
2095,2195,2020-11-30 00:30:00,46.0,84.0,30,63,21.5,19.2,38.9,28.9
2096,2196,2020-11-30 00:45:00,45.0,82.0,28,57,20.7,18.7,37.9,27.8
2097,2197,2020-11-30 01:00:00,44.0,82.0,28,57,21.1,19.0,46.6,28.3
2098,2198,2020-11-30 01:15:00,42.0,76.0,28,57,19.4,17.5,37.0,28.2
2099,2199,2020-11-30 01:30:00,40.0,74.0,28,57,18.4,16.6,36.9,25.6
2100,2200,2020-11-30 01:45:00,40.0,74.0,20,51,17.4,15.5,39.6,26.1
2101,2201,2020-11-30 02:15:00,38.0,74.0,20,51,18.6,16.6,37.3,24.7
2102,2202,2020-11-30 02:30:00,36.0,72.0,20,51,17.9,15.5,36.3,24.4
2103,2203,2020-11-30 02:45:00,40.0,78.0,27,53,18.6,16.5,33.7,25.3
2104,2204,2020-11-30 03:00:00,40.0,80.0,27,53,19.1,16.9,31.7,24.3
2105,2205,2020-11-30 03:15:00,40.0,80.0,27,53,17.7,15.9,35.3,25.5
2106,2206,2020-11-30 03:30:00,40.0,78.0,27,53,18.7,16.0,35.6,24.1
2107,2207,2020-11-30 03:45:00,40.0,70.0,29,53,18.3,16.3,37.0,25.7
2108,2208,2020-11-30 04:00:00,42.0,72.0,29,53,18.7,16.7,36.0,25.8
2109,2209,2020-11-30 04:15:00,40.0,80.0,29,53,18.2,16.4,32.4,24.8
2110,2210,2020-11-30 04:30:00,42.0,72.0,29,53,19.3,17.2,32.6,24.9
2111,2211,2020-11-30 04:45:00,40.0,78.0,23,51,18.8,17.0,40.1,27.5
2112,2212,2020-11-30 05:15:00,44.0,83.0,23,51,20.5,17.1,45.2,28.9
2113,2213,2020-11-30 05:30:00,42.0,84.0,23,51,19.4,17.3,45.6,27.1
2114,2214,2020-11-30 06:00:00,42.0,80.0,20,58,18.9,16.8,34.7,26.4
2115,2215,2020-11-30 06:15:00,46.0,82.0,20,58,19.4,17.4,40.9,28.4
2116,2216,2020-11-30 06:30:00,48.0,89.0,20,58,22.0,19.6,47.8,31.0
2117,2217,2020-11-30 06:45:00,50.0,89.0,26,84,22.6,20.4,44.4,31.9
2118,2218,2020-11-30 07:00:00,51.0,92.0,26,84,23.9,21.4,49.1,34.1
2119,2219,2020-11-30 07:15:00,52.0,91.0,26,84,25.4,22.7,57.6,38.1
2120,2220,2020-11-30 07:30:00,54.0,95.0,26,84,27.3,24.6,60.3,38.4
2121,2221,2020-11-30 07:45:00,52.0,91.0,41,99,28.2,25.3,61.8,39.5
2122,2224,2020-11-30 08:30:00,47.0,86.0,41,99,26.1,23.6,45.3,33.5
2123,2225,2020-11-30 08:45:00,49.0,89.0,33,73,29.0,26.1,51.6,39.0
2124,2226,2020-11-30 09:00:00,51.0,91.0,33,73,31.7,28.5,61.9,41.4
2125,2227,2020-11-30 09:15:00,51.0,90.0,33,73,32.1,28.9,58.7,40.2
2126,2228,2020-11-30 09:30:00,48.0,89.0,33,73,29.0,25.9,56.1,36.9
2127,2229,2020-11-30 09:45:00,48.0,86.0,38,78,28.7,25.8,58.7,36.4
2128,2230,2020-11-30 10:00:00,46.0,85.0,38,78,29.2,26.2,51.0,34.6
2129,2231,2020-11-30 10:15:00,46.0,86.0,38,78,27.3,24.6,48.4,32.3
2130,2232,2020-11-30 10:30:00,44.0,82.0,38,78,26.3,23.6,49.2,31.0
2131,2233,2020-11-30 10:45:00,44.0,83.0,31,71,26.2,23.4,46.1,31.6
2132,2234,2020-11-30 11:15:00,47.0,86.0,31,71,29.6,26.9,56.5,36.5
2133,2235,2020-11-30 11:30:00,49.0,87.33333333,31,71,30.0,26.9,53.9,38.6
2134,2236,2020-11-30 11:45:00,49.0,86.0,34,84,30.5,25.6,50.3,37.3
2135,2237,2020-11-30 12:00:00,47.0,84.0,34,84,26.8,24.1,42.4,32.7
2136,2238,2020-11-30 12:15:00,45.0,82.0,34,84,25.8,23.4,40.2,32.1
2137,2239,2020-11-30 12:30:00,44.0,78.0,34,84,23.7,21.4,40.0,30.3
2138,2240,2020-11-30 12:45:00,42.0,74.0,30,74,23.4,21.3,40.3,29.2
2139,2241,2020-11-30 13:00:00,45.0,80.0,30,74,24.5,22.3,48.3,32.5
2140,2242,2020-11-30 13:15:00,46.0,82.0,30,74,27.0,23.9,48.2,35.4
2141,2243,2020-11-30 13:30:00,48.0,86.0,30,74,26.1,23.3,43.3,33.7
2142,2244,2020-11-30 13:45:00,49.0,82.0,30,79,27.3,24.8,58.2,35.9
2143,2245,2020-11-30 14:00:00,47.0,83.0,30,79,26.4,23.7,44.3,35.4
2144,2246,2020-11-30 14:15:00,48.0,83.0,30,79,26.0,23.6,40.5,34.9
2145,2247,2020-11-30 14:30:00,47.0,86.0,30,79,27.0,24.2,51.1,34.3
2146,2248,2020-11-30 14:45:00,47.0,84.0,34,79,25.9,23.3,51.7,34.3
2147,2249,2020-11-30 15:00:00,47.0,84.0,34,79,26.4,23.9,46.6,32.6
2148,2250,2020-11-30 15:15:00,48.0,89.0,34,79,27.5,24.6,52.9,34.2
2149,2251,2020-11-30 15:30:00,47.0,86.0,34,79,26.1,23.6,50.9,31.2
2150,2252,2020-11-30 15:45:00,48.0,86.0,37,82,25.9,23.4,45.8,33.6
2151,2253,2020-11-30 16:00:00,46.0,84.0,37,82,26.3,23.6,50.3,32.2
2152,2254,2020-11-30 16:15:00,46.0,86.0,37,82,25.3,22.8,48.8,32.3
2153,2255,2020-11-30 16:30:00,47.0,91.0,37,82,25.7,23.0,60.1,33.1
2154,2256,2020-11-30 16:45:00,47.0,89.0,38,82,25.6,23.1,60.7,33.9
2155,2257,2020-11-30 17:00:00,48.0,88.0,38,82,27.4,24.5,48.9,33.5
2156,2258,2020-11-30 17:15:00,49.0,90.0,38,82,27.4,24.6,45.1,33.2
2157,2259,2020-11-30 17:30:00,49.0,87.0,38,82,27.7,24.8,46.2,34.3
2158,2260,2020-11-30 17:45:00,51.0,92.0,29,80,28.6,25.1,57.2,37.9
2159,2261,2020-11-30 18:00:00,49.0,87.0,29,80,27.4,24.7,55.0,36.1
2160,2262,2020-11-30 18:30:00,53.0,88.0,29,80,28.8,25.9,52.2,36.5
2161,2263,2020-11-30 18:45:00,52.0,93.0,37,81,29.5,26.5,54.7,36.7
2162,2264,2020-11-30 19:00:00,52.0,94.0,37,81,30.3,27.1,63.4,38.4
2163,2265,2020-11-30 19:15:00,56.0,107.0,37,81,37.9,30.8,89.8,44.0
2164,2266,2020-11-30 19:30:00,63.0,117.0,37,81,47.0,35.9,102.7,51.6
2165,2267,2020-11-30 19:45:00,67.0,125.0,85,173,50.8,39.8,113.9,58.0
2166,2268,2020-11-30 20:00:00,77.0,133.0,85,173,57.3,46.2,146.6,69.8
2167,2269,2020-11-30 20:15:00,75.0,134.0,85,173,53.9,46.2,123.2,66.4
2168,2270,2020-11-30 20:45:00,95.0,169.0,79,172,74.9,64.6,174.3,95.8
2169,2271,2020-11-30 21:15:00,99.0,179.0,79,172,84.8,68.4,196.0,104.8
2170,2272,2020-11-30 21:30:00,93.0,148.0,79,172,73.8,64.9,168.5,95.6
2171,2273,2020-11-30 21:45:00,92.0,142.0,84,188,70.0,62.4,140.4,88.2
2172,2274,2020-11-30 22:00:00,90.0,135.0,84,188,63.8,55.5,131.3,86.2
2173,2275,2020-11-30 22:15:00,88.0,130.0,84,188,63.1,56.2,126.1,82.7
2174,2276,2020-11-30 22:30:00,84.0,128.0,84,188,56.3,50.3,119.9,75.4
2175,2277,2020-11-30 22:45:00,86.0,129.0,86,184,57.8,51.9,114.9,76.0
2176,2278,2020-11-30 23:00:00,84.0,127.0,86,184,56.6,50.4,120.7,75.8
2177,2279,2020-11-30 23:15:00,85.0,125.0,86,184,56.4,50.8,111.0,77.8
2178,2280,2020-11-30 23:30:00,88.0,129.0,86,184,58.9,52.8,113.8,77.7
2179,2281,2020-12-01 00:00:00,89.0,129.0,86,171,57.2,51.2,128.7,83.0
2180,2282,2020-12-01 00:15:00,88.0,129.0,86,171,60.1,53.8,115.4,80.0
2181,2283,2020-12-01 00:30:00,90.0,127.0,86,171,58.5,52.5,116.3,81.5
2182,2284,2020-12-01 00:45:00,90.0,129.0,79,153,58.1,52.7,120.0,82.8
2183,2285,2020-12-01 01:00:00,89.0,125.0,79,153,59.2,53.6,116.4,81.6
2184,2286,2020-12-01 01:15:00,91.0,127.0,79,153,60.3,54.5,107.4,83.2
2185,2287,2020-12-01 01:30:00,91.0,128.0,79,153,57.6,52.0,117.3,87.8
2186,2288,2020-12-01 01:45:00,92.0,135.0,73,132,62.0,55.9,123.9,91.0
2187,2289,2020-12-01 02:15:00,94.0,137.0,73,132,63.9,57.6,121.1,89.3
2188,2290,2020-12-01 02:30:00,95.0,146.0,73,132,65.7,59.0,139.0,94.4
2189,2291,2020-12-01 02:45:00,96.0,144.0,76,180,65.9,59.1,131.6,90.9
2190,2292,2020-12-01 03:00:00,98.0,154.0,76,180,68.1,60.8,153.2,97.7
2191,2293,2020-12-01 03:15:00,100.0,156.0,76,180,71.5,64.0,158.7,102.9
2192,2294,2020-12-01 03:30:00,104.0,167.0,76,180,73.8,65.9,165.8,106.6
2193,2295,2020-12-01 03:45:00,105.0,166.0,87,182,77.9,69.3,166.3,108.9
2194,2296,2020-12-01 04:00:00,108.0,179.0,87,182,84.4,75.3,177.4,116.2
2195,2297,2020-12-01 04:15:00,112.0,181.0,87,182,84.7,76.1,191.1,125.4
2196,2298,2020-12-01 04:30:00,114.0,184.0,87,182,88.4,79.3,196.7,128.7
2197,2299,2020-12-01 04:45:00,122.0,206.0,79,186,95.5,85.9,214.5,140.6
2198,2300,2020-12-01 05:00:00,122.0,200.0,79,186,100.0,89.9,205.4,142.3
2199,2301,2020-12-01 05:15:00,122.0,203.0,79,186,101.7,91.5,209.3,148.2
2200,2302,2020-12-01 05:30:00,127.0,209.0,79,186,101.8,92.2,210.2,150.5
2201,2303,2020-12-01 05:45:00,124.0,200.0,80,168,100.9,91.4,206.7,150.8
2202,2304,2020-12-01 06:00:00,129.0,209.0,80,168,104.6,94.6,203.1,149.5
2203,2305,2020-12-01 06:15:00,126.0,206.0,80,168,101.8,92.0,221.6,160.3
2204,2306,2020-12-01 06:30:00,127.0,204.0,80,168,102.1,92.3,205.9,149.2
2205,2307,2020-12-01 06:45:00,129.0,213.0,84,148,104.0,94.1,201.2,147.8
2206,2308,2020-12-01 07:00:00,124.0,199.0,84,148,95.7,86.4,196.2,149.4
2207,2309,2020-12-01 07:15:00,121.0,201.0,84,148,93.3,83.9,198.0,146.4
2208,2310,2020-12-01 07:30:00,119.0,193.0,84,148,96.4,87.1,200.1,145.3
2209,2311,2020-12-01 07:45:00,114.0,182.0,86,158,88.6,79.9,190.0,133.6
2210,2312,2020-12-01 08:00:00,106.0,159.0,86,158,80.9,72.7,166.0,117.5
2211,2313,2020-12-01 08:15:00,97.0,137.0,86,158,68.1,61.5,152.1,105.0
2212,2314,2020-12-01 08:30:00,95.0,136.0,86,158,65.4,59.1,130.4,99.0
2213,2316,2020-12-01 09:00:00,91.0,132.0,58,111,61.2,54.8,126.1,92.3
2214,2317,2020-12-01 09:15:00,89.0,125.0,58,111,60.6,54.9,125.2,90.6
2215,2318,2020-12-01 09:30:00,86.0,125.0,58,111,57.1,51.4,111.1,82.5
2216,2319,2020-12-01 09:45:00,88.0,127.0,53,115,58.2,52.7,125.2,88.3
2217,2321,2020-12-01 10:15:00,66.0,99.0,53,115,42.4,38.3,80.3,57.6
2218,2322,2020-12-01 10:30:00,53.0,88.0,53,115,32.5,29.4,58.4,44.1
2219,2323,2020-12-01 10:45:00,53.0,89.0,37,79,31.9,28.9,56.6,40.2
2220,2324,2020-12-01 11:00:00,59.0,97.0,37,79,36.1,32.8,71.0,50.0
2221,2325,2020-12-01 11:15:00,56.0,95.0,37,79,36.0,32.7,63.7,48.0
2222,2326,2020-12-01 11:30:00,48.0,82.0,37,79,27.8,25.1,47.2,35.6
2223,2327,2020-12-01 11:45:00,47.0,80.0,33,75,27.8,25.0,49.4,37.1
2224,2328,2020-12-01 12:00:00,49.0,86.0,33,75,28.9,26.1,51.6,36.6
2225,2329,2020-12-01 12:15:00,48.0,84.0,33,75,27.8,25.2,46.8,37.5
2226,2330,2020-12-01 12:30:00,47.0,86.0,33,75,26.2,23.7,56.3,36.3
2227,2331,2020-12-01 12:45:00,45.0,82.0,26,84,25.6,23.1,46.6,33.0
2228,2332,2020-12-01 13:00:00,38.0,74.0,26,84,23.2,20.8,41.1,27.3
2229,2333,2020-12-01 13:15:00,38.0,80.0,26,84,22.9,20.6,42.0,28.4
2230,2334,2020-12-01 13:45:00,36.0,74.0,26,70,22.6,20.4,33.0,25.6
2231,2335,2020-12-01 14:00:00,38.0,72.0,26,70,22.1,19.8,40.2,28.3
2232,2336,2020-12-01 14:15:00,40.0,68.0,26,70,23.4,21.2,37.8,29.3
2233,2337,2020-12-01 14:30:00,42.0,74.0,26,70,22.9,20.8,38.8,28.6
2234,2338,2020-12-01 14:45:00,42.0,80.0,36,71,24.4,22.2,36.3,28.8
2235,2339,2020-12-01 15:15:00,42.0,72.0,36,71,23.2,21.0,34.5,29.8
2236,2340,2020-12-01 15:30:00,40.0,66.0,36,71,22.5,20.4,38.3,28.7
2237,2341,2020-12-01 15:45:00,36.0,70.0,29,70,21.9,19.7,43.4,29.5
2238,2344,2020-12-01 16:30:00,38.0,76.0,29,70,22.2,20.0,44.9,29.6
2239,2345,2020-12-01 16:45:00,38.0,74.0,29,75,20.9,19.0,40.0,30.4
2240,2346,2020-12-01 17:00:00,38.0,80.0,29,75,24.3,21.8,51.0,31.5
2241,2348,2020-12-01 17:30:00,44.0,85.0,29,75,0.0,0.0,50.5,31.5
2242,2349,2020-12-01 17:45:00,45.0,85.0,38,85,26.5,23.7,42.9,30.1
2243,2350,2020-12-01 18:00:00,48.0,87.0,38,85,29.3,26.1,53.6,33.6
2244,2351,2020-12-01 18:15:00,49.0,92.0,38,85,30.0,26.7,58.7,36.8
2245,2353,2020-12-01 18:45:00,55.0,94.0,49,110,35.1,31.3,62.7,43.1
2246,2354,2020-12-01 19:00:00,58.0,97.0,49,110,36.6,32.9,66.3,47.1
2247,2355,2020-12-01 19:15:00,61.0,101.0,49,110,37.9,34.1,77.9,53.1
2248,2356,2020-12-01 19:30:00,63.0,103.0,49,110,42.2,38.0,71.4,53.5
2249,2357,2020-12-01 19:45:00,64.0,105.0,55,112,42.0,37.5,81.2,55.7
2250,2358,2020-12-01 20:00:00,66.0,105.0,55,112,45.1,40.5,82.4,57.2
2251,2359,2020-12-01 20:15:00,68.0,110.0,55,112,42.5,38.1,81.8,56.2
2252,2360,2020-12-01 20:30:00,66.0,107.0,55,112,42.9,38.6,83.8,59.2
2253,2361,2020-12-01 20:45:00,67.0,105.0,54,112,43.5,39.2,85.0,56.1
2254,2362,2020-12-01 21:00:00,70.0,110.0,54,112,45.9,41.3,97.7,60.8
2255,2363,2020-12-01 21:15:00,71.0,110.0,54,112,46.0,41.3,87.3,62.5
2256,2364,2020-12-01 21:30:00,71.0,113.0,54,112,46.9,42.4,89.2,62.2
2257,2365,2020-12-01 21:45:00,76.0,117.0,69,130,49.9,44.9,93.3,67.3
2258,2366,2020-12-01 22:00:00,77.0,117.0,69,130,51.2,45.9,99.5,69.9
2259,2367,2020-12-01 22:15:00,84.0,128.0,69,130,57.1,51.1,117.3,75.8
2260,2368,2020-12-01 22:30:00,86.0,128.0,69,130,61.4,55.2,117.1,83.8
2261,2369,2020-12-01 22:45:00,88.0,131.0,79,150,64.5,57.7,123.1,84.0
2262,2370,2020-12-01 23:00:00,89.0,129.0,79,150,62.2,55.8,120.6,81.9
2263,2371,2020-12-01 23:15:00,89.0,132.0,79,150,64.1,57.4,120.2,82.5
2264,2372,2020-12-01 23:30:00,90.0,129.0,79,150,63.4,56.5,118.7,83.5
2265,2373,2020-12-01 23:45:00,88.0,126.0,70,147,59.0,53.0,112.9,80.0
2266,2374,2020-12-02 00:00:00,85.0,125.0,70,147,56.7,51.0,107.7,78.6
2267,2375,2020-12-02 00:15:00,85.0,122.0,70,147,56.0,50.4,111.2,79.6
2268,2376,2020-12-02 00:30:00,89.0,127.0,70,147,61.3,55.2,123.3,85.4
2269,2377,2020-12-02 00:45:00,94.0,138.0,83,149,65.8,59.2,138.3,93.7
2270,2378,2020-12-02 01:00:00,96.0,142.0,83,149,69.6,62.6,136.6,98.5
2271,2379,2020-12-02 01:15:00,99.0,148.0,83,149,72.5,65.2,138.7,100.5
2272,2380,2020-12-02 01:30:00,102.0,146.0,83,149,77.4,69.8,152.2,110.6
2273,2381,2020-12-02 01:45:00,102.0,149.0,78,143,76.0,68.6,140.3,105.2
2274,2382,2020-12-02 02:00:00,102.0,147.0,78,143,74.3,67.3,138.5,102.7
2275,2383,2020-12-02 02:15:00,99.0,141.0,78,143,72.4,65.4,130.3,98.9
2276,2384,2020-12-02 02:45:00,100.0,142.0,66,113,68.9,62.0,131.0,101.8
2277,2385,2020-12-02 03:00:00,97.0,133.0,66,113,66.7,60.2,127.4,96.5
2278,2386,2020-12-02 03:15:00,97.0,134.0,66,113,63.8,57.6,119.8,95.5
2279,2387,2020-12-02 03:30:00,99.0,138.0,66,113,65.8,59.4,119.2,94.1
2280,2388,2020-12-02 03:45:00,97.0,135.0,61,101,63.9,57.8,123.5,94.6
2281,2389,2020-12-02 04:00:00,97.0,137.0,61,101,64.1,57.8,119.2,91.6
2282,2390,2020-12-02 04:15:00,95.0,130.0,61,101,61.0,55.3,116.6,89.7
2283,2391,2020-12-02 04:30:00,100.0,141.0,61,101,66.6,60.2,130.8,98.2
2284,2392,2020-12-02 05:00:00,105.0,150.0,59,107,70.1,63.3,137.2,104.4
2285,2393,2020-12-02 05:15:00,106.0,162.0,59,107,74.8,67.1,155.0,113.1
2286,2394,2020-12-02 05:45:00,111.0,172.0,76,135,74.3,67.1,165.9,119.8
2287,2395,2020-12-02 06:00:00,114.0,179.0,76,135,77.3,69.8,169.4,127.0
2288,2396,2020-12-02 06:15:00,113.0,171.0,76,135,75.1,68.0,159.0,125.3
2289,2397,2020-12-02 06:30:00,116.0,183.0,76,135,82.6,74.5,169.2,128.4
2290,2398,2020-12-02 06:45:00,119.0,187.0,79,156,87.3,78.8,174.5,134.8
2291,2399,2020-12-02 07:00:00,135.0,222.0,79,156,112.4,101.5,221.2,164.6
2292,2400,2020-12-02 07:15:00,136.0,224.0,79,156,124.0,112.3,241.3,182.8
2293,2401,2020-12-02 07:30:00,143.0,250.0,79,156,145.0,129.6,317.3,222.4
2294,2402,2020-12-02 07:45:00,129.0,218.0,72,184,110.9,99.6,233.3,170.3
2295,2403,2020-12-02 08:00:00,135.0,230.0,72,184,122.2,109.1,269.9,182.9
2296,2404,2020-12-02 08:15:00,131.0,223.0,72,184,113.1,101.8,244.6,166.7
2297,2405,2020-12-02 08:30:00,129.0,214.0,72,184,110.6,99.8,228.6,157.2
2298,2407,2020-12-02 09:00:00,59.0,103.0,79,186,38.7,34.7,74.9,49.0
2299,2408,2020-12-02 09:15:00,47.0,90.0,79,186,27.9,23.6,59.0,36.5
2300,2409,2020-12-02 09:30:00,45.0,84.0,79,186,25.3,22.6,55.5,33.9
2301,2410,2020-12-02 09:45:00,40.0,81.0,38,93,24.0,21.6,51.4,31.1
2302,2411,2020-12-02 10:00:00,45.0,87.0,38,93,26.9,23.1,58.2,35.5
2303,2412,2020-12-02 10:15:00,36.0,81.0,38,93,22.2,19.5,46.9,28.3
2304,2413,2020-12-02 10:30:00,40.0,82.0,38,93,25.2,20.6,49.7,29.5
2305,2414,2020-12-02 10:45:00,38.0,80.0,35,83,22.9,20.6,49.7,28.4
2306,2415,2020-12-02 11:00:00,36.0,82.0,35,83,22.5,20.1,37.3,25.9
2307,2416,2020-12-02 11:15:00,38.0,78.0,35,83,22.0,19.8,44.2,27.7
2308,2417,2020-12-02 11:30:00,36.0,74.0,35,83,21.6,19.4,38.5,26.3
2309,2418,2020-12-02 11:45:00,36.0,72.0,34,76,20.6,18.5,43.8,24.7
2310,2419,2020-12-02 12:00:00,36.0,70.0,34,76,22.1,19.9,49.5,27.2
2311,2420,2020-12-02 12:30:00,31.0,64.0,34,76,18.2,16.2,29.4,21.7
2312,2421,2020-12-02 12:45:00,38.0,74.0,31,77,22.5,20.3,44.0,26.7
2313,2422,2020-12-02 13:00:00,35.0,76.0,31,77,19.9,18.0,33.9,24.1
2314,2423,2020-12-02 13:15:00,33.0,80.0,31,77,21.1,17.7,34.2,24.7
2315,2424,2020-12-02 13:30:00,36.0,70.0,31,77,21.9,19.7,35.6,25.5
2316,2425,2020-12-02 13:45:00,33.0,72.0,38,78,20.4,18.4,32.5,24.7
2317,2426,2020-12-02 14:00:00,38.0,78.0,38,78,22.7,20.5,40.9,26.8
2318,2427,2020-12-02 14:30:00,36.0,70.0,38,78,22.5,20.3,39.4,26.7
2319,2428,2020-12-02 14:45:00,36.0,64.0,48,84,21.0,19.1,38.9,26.3
2320,2429,2020-12-02 15:00:00,36.0,72.0,48,84,22.2,20.1,34.2,26.2
2321,2430,2020-12-02 15:15:00,36.0,72.0,48,84,21.9,19.9,42.6,28.0
2322,2431,2020-12-02 15:30:00,36.0,64.0,48,84,23.0,20.7,40.7,27.1
2323,2433,2020-12-02 16:00:00,36.0,78.0,41,90,21.9,19.8,42.7,27.7
2324,2434,2020-12-02 16:15:00,36.0,82.0,41,90,21.1,18.9,43.7,25.9
2325,2435,2020-12-02 16:30:00,38.0,80.0,41,90,23.8,21.3,47.7,28.6
2326,2436,2020-12-02 16:45:00,38.0,82.0,44,108,23.2,20.4,51.1,28.1
2327,2437,2020-12-02 17:00:00,40.0,84.0,44,108,25.7,22.1,54.9,29.7
2328,2438,2020-12-02 17:15:00,47.0,97.0,44,108,26.6,23.8,73.1,35.6
2329,2439,2020-12-02 17:30:00,45.0,90.0,44,108,36.4,25.5,70.7,34.8
2330,2440,2020-12-02 17:45:00,48.0,99.0,53,136,30.3,27.0,79.3,37.1
2331,2441,2020-12-02 18:00:00,52.0,102.0,53,136,35.1,31.0,79.7,42.4
2332,2442,2020-12-02 18:30:00,56.0,105.0,53,136,40.1,35.8,89.8,47.4
2333,2443,2020-12-02 18:45:00,60.0,110.0,75,173,44.0,37.9,105.7,53.3
2334,2444,2020-12-02 19:00:00,61.0,112.0,75,173,46.7,39.1,97.5,51.8
2335,2445,2020-12-02 19:15:00,61.0,111.0,75,173,48.3,39.2,108.5,55.7
2336,2446,2020-12-02 19:30:00,64.0,119.0,75,173,47.8,40.9,107.6,57.0
2337,2447,2020-12-02 19:45:00,62.0,112.0,85,176,46.5,41.7,90.2,54.7
2338,2448,2020-12-02 20:15:00,70.0,118.0,85,176,52.8,45.9,117.4,63.4
2339,2449,2020-12-02 20:30:00,73.0,120.0,85,176,54.1,48.4,124.8,71.2
2340,2451,2020-12-02 21:00:00,74.0,122.0,86,184,54.3,48.5,117.3,70.5
2341,2452,2020-12-02 21:15:00,76.0,122.0,86,184,58.1,51.2,113.2,71.9
2342,2453,2020-12-02 21:30:00,78.0,128.0,86,184,58.5,52.2,118.8,75.8
2343,2454,2020-12-02 21:45:00,78.0,121.0,77,187,56.9,50.9,130.4,80.3
2344,2455,2020-12-02 22:00:00,78.0,125.0,77,187,57.4,51.5,116.1,77.3
2345,2456,2020-12-02 22:15:00,88.0,128.0,77,187,62.1,55.7,130.3,87.7
2346,2457,2020-12-02 22:30:00,89.0,131.0,77,187,66.3,59.7,125.6,89.6
2347,2458,2020-12-02 22:45:00,90.0,129.0,79,185,66.4,59.7,123.0,90.4
2348,2459,2020-12-02 23:00:00,86.0,123.0,79,185,61.8,55.8,117.4,85.2
2349,2460,2020-12-02 23:15:00,83.0,127.0,79,185,59.0,52.8,113.0,81.6
2350,2461,2020-12-02 23:30:00,76.0,117.0,79,185,51.3,46.2,95.6,72.7
2351,2462,2020-12-02 23:45:00,71.0,110.0,84,150,46.9,42.3,91.2,64.5
2352,2463,2020-12-03 00:00:00,71.0,110.0,84,150,45.8,41.4,86.7,63.3
2353,2464,2020-12-03 00:15:00,71.0,106.0,84,150,46.5,42.1,83.9,66.1
2354,2465,2020-12-03 00:30:00,72.0,110.0,84,150,48.9,43.9,88.6,64.9
2355,2466,2020-12-03 00:45:00,74.0,110.0,68,116,49.5,44.8,92.7,69.5
2356,2467,2020-12-03 01:00:00,72.0,107.0,68,116,46.2,41.8,90.2,64.2
2357,2468,2020-12-03 01:15:00,75.0,113.0,68,116,49.4,44.6,87.6,67.5
2358,2469,2020-12-03 01:30:00,83.0,118.0,68,116,52.3,47.3,96.2,76.0
2359,2470,2020-12-03 01:45:00,84.0,119.0,74,121,51.5,46.9,95.2,79.5
2360,2471,2020-12-03 02:00:00,84.0,120.0,74,121,51.5,46.7,94.9,77.1
2361,2472,2020-12-03 02:15:00,86.0,115.0,74,121,52.4,47.4,94.9,77.0
2362,2473,2020-12-03 02:30:00,86.0,117.0,74,121,51.0,46.4,95.8,77.1
2363,2474,2020-12-03 02:45:00,85.0,116.0,68,114,52.8,47.9,104.1,82.4
2364,2475,2020-12-03 03:15:00,88.0,116.0,68,114,52.5,47.9,90.1,77.3
2365,2476,2020-12-03 03:30:00,90.0,117.0,68,114,53.3,48.5,88.0,76.6
2366,2477,2020-12-03 04:00:00,92.0,123.0,70,112,55.0,50.1,99.1,85.1
2367,2478,2020-12-03 04:15:00,92.0,125.0,70,112,55.4,50.5,106.6,86.8
2368,2479,2020-12-03 04:45:00,95.0,130.0,74,124,59.3,54.2,107.1,91.8
2369,2481,2020-12-03 05:15:00,100.0,133.0,74,124,62.8,57.0,112.2,98.6
2370,2482,2020-12-03 05:30:00,101.0,133.0,74,124,62.5,57.0,118.8,99.0
2371,2483,2020-12-03 05:45:00,100.0,134.0,76,125,63.5,57.8,123.7,101.1
2372,2484,2020-12-03 06:15:00,100.0,135.0,76,125,61.3,56.0,119.4,99.1
2373,2485,2020-12-03 06:30:00,101.0,136.0,76,125,63.7,57.9,129.3,105.5
2374,2486,2020-12-03 07:00:00,109.0,151.0,77,130,71.1,64.7,139.1,114.7
2375,2487,2020-12-03 07:15:00,121.0,190.0,77,130,84.8,77.0,185.3,138.6
2376,2488,2020-12-03 07:45:00,145.0,255.0,85,186,136.8,123.0,322.5,215.5
2377,2489,2020-12-03 08:00:00,147.0,254.0,85,186,141.4,127.5,302.9,213.3
2378,2490,2020-12-03 08:15:00,129.0,225.0,85,186,122.4,110.3,263.6,181.6
2379,2491,2020-12-03 08:30:00,121.0,201.0,85,186,108.5,97.7,232.2,157.3
2380,2492,2020-12-03 08:45:00,112.0,185.0,86,170,96.6,86.8,204.2,137.7
2381,2494,2020-12-03 09:15:00,95.0,141.0,86,170,72.1,65.0,169.2,107.4
2382,2495,2020-12-03 09:30:00,85.0,127.0,86,170,61.1,54.8,129.9,86.5
2383,2496,2020-12-03 09:45:00,79.0,117.0,83,188,54.6,49.5,101.1,79.1
