,timestamp,pm25_air,pm10_air,PM2.5,PM10,co_air,no2_air,NO2,CO,Ozone,Temp,RH
1,01-11-2020 01:00,79.5,123,74.75,168.5,2,50.405,39.92,0.53,61.38,29.4,62.5
2,01-11-2020 02:00,79.5,119,76.75,151.5,2,49.66,37.65,0.48,57.85,29.42,65
3,01-11-2020 03:00,82,120,67.5,132.25,2,49.335,36.92,0.46,52.95,29.47,67.5
4,01-11-2020 04:00,81.5,123.5,69.5,137.75,2,46.32,36.98,0.45,52.25,29.8,68
5,01-11-2020 05:00,87,124.5,72,147.25,2,44.875,35.65,0.56,42.98,29.38,72.25
6,01-11-2020 06:00,98,141,75,143.5,2,45.54,41.77,0.63,25.67,29.3,73
7,01-11-2020 07:00,110,182,77.25,176.75,2,47.5,44.62,0.73,25.58,29.3,73
8,01-11-2020 08:00,96,155.5,84.75,183.25,2,46.775,47,0.72,50.42,29.25,63.5
9,01-11-2020 09:00,91,139.5,83.25,184.5,2,48.195,44.97,0.66,71.1,29.25,57
10,01-11-2020 10:00,82,127.5,72,178,2,45.12,40.32,0.68,87.9,29.45,51.75
11,01-11-2020 11:00,70,109.5,69.75,172.25,2,41.94,34.4,0.55,89.62,29.95,49
12,01-11-2020 12:00,64,103,62,142.75,2,38.065,35.2,0.52,88.1,30,47
13,01-11-2020 13:00,59.5,97,56.5,127.5,1.5,34.755,31.65,0.5,87.55,29.95,45.25
14,01-11-2020 14:00,61,99,51.5,116.5,2,31.765,33.42,0.47,93.85,29.62,44.25
15,01-11-2020 15:00,60,97.5,57.5,130.5,2,32.095,33.05,0.47,95.32,29.67,44.25
16,01-11-2020 16:00,59,97,54,123,1.5,37.31,30.3,0.45,95.1,29.67,44.75
17,01-11-2020 17:00,61,99,57.5,125.5,2,42.57,30.08,0.48,98.5,29.67,45.75
18,01-11-2020 18:00,64,107,60.75,137.75,2,45.795,33.02,0.55,92.9,29.62,47.5
19,01-11-2020 19:00,69.5,115,67.25,155.5,2,48.47,37.77,0.65,80.92,29.48,50
20,01-11-2020 20:00,79.5,125.5,73.75,167.5,2,47.88,43.25,0.83,79.52,29.42,51.5
21,01-11-2020 21:00,84,130.5,80,172.75,2,48,44.5,0.86,78.85,29.4,54
22,01-11-2020 22:00,83.5,129,74.5,178,2,50.905,42.48,0.8,77.95,29.35,55.25
23,01-11-2020 23:00,84,128,78,185.25,2,51.805,40.08,0.76,75.28,29.3,57.25
24,01-12-2020 00:00,86.5,128.5,86,184,2,50.4,81.12,1.6,1.58,29.33,78
25,01-12-2020 01:00,89.5,129.5,84.25,166.5,2,48.275,62.1,1.3,10.12,29.3,79
26,01-12-2020 02:00,91.5,130,77.5,147.75,2,47.07,52,1.14,6.55,29.4,81.25
27,01-12-2020 03:00,95,141,73.75,144,2,48.38,65.12,1.28,0.4,29.4,83
28,01-12-2020 04:00,103,163,78.75,180.5,2,48.325,63.98,1.35,1.05,29.57,83.25
29,01-12-2020 05:00,116,193,85,183,2.5,47.065,64.38,1.06,0.95,29.3,84.25
30,01-12-2020 06:00,124,204.5,79.25,181.5,2,47.21,56.62,0.84,1.55,29.35,84
31,01-12-2020 07:00,126.5,206.5,81,163,2,47.105,48.45,0.69,2.97,29.35,85.25
32,01-12-2020 08:00,117,186.5,84.5,150.5,2,46.32,46.72,0.68,10.35,29.4,83
33,01-12-2020 09:00,94,135,79,146.25,2,44.74,38.5,0.53,44.32,29.38,73.25
34,01-12-2020 10:00,87.5,125,56.75,112,2,46.215,37.5,0.47,68.7,29.33,66.5
35,01-12-2020 11:00,58.5,95,49,106,2,39.11,31.25,0.37,82.03,29.6,59.75
36,01-12-2020 12:00,51.5,88,36,78,2,31.775,30.55,0.31,87.2,29.68,55.25
37,01-12-2020 13:00,46.5,82.5,31.25,77.25,1,35.59,28.38,0.45,89.8,29.57,51.25
38,01-12-2020 14:00,36.5,70,26,80.5,2,29.925,27.43,0.38,85.42,29.17,47.5
39,01-12-2020 15:00,40,75,28.5,70.25,2,31.195,26.95,0.36,93.3,29.25,46.75
40,01-12-2020 16:00,38.5,72,34.25,70.75,1.5,35.38,26.55,0.33,102.75,29.25,46.5
41,01-12-2020 17:00,37.5,73.5,29,71.25,1.5,43.295,26.18,0.28,99.9,29.15,47.25
42,01-12-2020 18:00,42.5,83,31.25,77.5,2,49.665,31.67,0.37,76,29.23,54.5
43,01-12-2020 19:00,52.5,94.5,40.75,91.25,2,52,42.68,0.6,53.35,29.3,63.5
44,01-12-2020 20:00,63,103,50.5,110.5,2,51.875,48.6,0.79,47.88,29.35,66.75
45,01-12-2020 21:00,66.5,106.5,54.75,112,2,50.9,52.38,0.87,36.97,29.3,68.5
46,01-12-2020 22:00,72,112.5,57.75,116.5,2,50.115,57.42,1.04,24.55,29.5,71.75
47,01-12-2020 23:00,85,126.5,71.5,135,2,49.14,68.9,1.19,10.68,29.5,73.75
48,02-11-2020 00:00,84,127,83.75,177.25,2,51.8,41.25,0.7,74.53,29.38,58.75
49,02-11-2020 01:00,84.5,126,80.75,165.25,2,50.105,38.32,0.65,69.3,29.38,61.5
50,02-11-2020 02:00,89.5,130,75.5,153.75,2,49.73,39.85,0.63,49.95,29.33,69.25
51,02-11-2020 03:00,99,155,81.75,160.75,2,49.555,44.6,0.67,53.3,29.38,69.5
52,02-11-2020 04:00,121,209.5,85.25,181.75,2,48.075,56.33,0.73,12,29.73,75
53,02-11-2020 05:00,122.5,208.5,81.5,174.25,2,46.1,53.6,0.64,6.05,29.4,80.5
54,02-11-2020 06:00,124,204.5,84.75,176,2,43.87,45.05,0.62,5.78,29.3,82.75
55,02-11-2020 07:00,124.5,203,79.25,184.25,2,44.705,49.52,0.7,6.03,29.3,81.25
56,02-11-2020 08:00,122,189,75.25,176.5,2,47.2,51.5,0.81,19.43,29.33,74.25
57,02-11-2020 09:00,108.5,163.5,77.25,184.5,2,45.9,46.35,0.71,55.35,29.33,63.5
58,02-11-2020 10:00,93.5,145,73.75,179.5,2,47.275,48.5,0.71,79.15,29.5,55.25
59,02-11-2020 11:00,82,119,77.75,185.25,2,45.13,41.08,0.54,89.82,29.9,50.25
60,02-11-2020 12:00,71.5,109.5,72.75,173.75,1.5,39.23,40.2,0.44,97.33,30.12,47.5
61,02-11-2020 13:00,68.5,101.5,69.75,149.75,1.5,31.15,33,0.53,98.2,30.07,45.5
62,02-11-2020 14:00,56.5,91.5,67.75,127,1,31.785,31.27,0.42,88.12,29.8,44.25
63,02-11-2020 15:00,51.5,86,55,104.25,2.5,32.585,31.23,0.37,75.25,29.85,45
64,02-11-2020 16:00,54,89,56.75,102.5,1.5,35.84,30.2,0.39,78.82,29.92,49.25
65,02-11-2020 17:00,55,90.5,61.75,116,2,41.265,26.48,0.53,82.55,29.68,50.75
66,02-11-2020 18:00,63,100.5,63.5,131.75,1.5,40.34,30,0.63,81.9,29.52,53.75
67,02-11-2020 19:00,79.5,114.5,74.75,158,2,49.37,38.12,0.77,74.97,29.48,58
68,02-11-2020 20:00,85.5,122.5,84,176.25,2,49,39.73,0.81,78.5,29.38,60.75
69,02-11-2020 21:00,90.5,127,77.75,178.75,2,49.025,40.78,0.69,82.05,29.3,62.5
70,02-11-2020 22:00,102,157.5,78.5,183,2.5,47.425,42.12,0.71,70.62,29.3,63.25
71,02-11-2020 23:00,85,121,82,176.5,2,48.025,39.88,0.66,65.65,29.3,64.5
72,02-12-2020 00:00,88.5,129,76.75,149.25,2,49.055,68.45,1.15,12.27,29.52,75.75
73,02-12-2020 01:00,90.5,131.5,73.25,147.5,2,47.93,61.48,1.11,12.05,29.6,77.25
74,02-12-2020 02:00,100,146,81.75,147.5,2,47.135,55.73,0.94,13.73,29.6,78
75,02-12-2020 03:00,99,140,75,135.5,2,46.735,45.7,0.74,20.4,29.65,79.25
76,02-12-2020 04:00,97,135,64.75,110,2,45.375,40.95,0.64,13.8,29.82,80.75
77,02-12-2020 05:00,98.5,139,60.5,102.5,2,44.135,37.02,0.59,13,29.5,83.25
78,02-12-2020 06:00,109,164.5,63.25,114,2,44.875,39.85,0.76,1.4,29.48,85.25
79,02-12-2020 07:00,118,185,76.75,140.25,2,45.195,39.45,0.85,1.2,29.55,86
80,02-12-2020 08:00,143.5,242,77.25,163,2,46.4,51.98,1.17,3.95,29.48,83.5
81,02-12-2020 09:00,116.5,194.5,73.75,184.5,2,48.415,69.67,1.21,23.4,29.42,70
82,02-12-2020 10:00,44.5,85.5,68.75,162.75,2,42.635,42.58,0.65,65.85,29.45,55.75
83,02-12-2020 11:00,39.5,81.5,37.25,90.5,2,42.98,34.98,0.46,75.78,29.82,51.75
84,02-12-2020 12:00,35.5,74,34.75,81.25,2,38.83,32.2,0.34,75.9,29.9,48.25
85,02-12-2020 13:00,31.5,66.5,33.25,76.25,2,34.98,28.92,0.3,76.47,30.07,45.75
86,02-12-2020 14:00,36,72.5,32.75,77.25,1.5,30.86,31.05,0.27,85.3,29.77,43.75
87,02-12-2020 15:00,36.5,71.5,40.5,79.5,1.5,30.5,30.85,0.25,96.85,29.75,42.75
88,02-12-2020 16:00,37.5,76,46.25,85.5,2,38.135,29.5,0.25,101.47,29.65,42.75
89,02-12-2020 17:00,38.5,81,41.75,94.5,1.5,43.585,27.85,0.32,94.8,29.58,42.75
90,02-12-2020 18:00,46.5,95,46.25,115,2,48.77,34.98,0.43,76.55,29.52,47.5
91,02-12-2020 19:00,56.5,106.5,58.5,145.25,2,51.295,42.3,0.61,75.07,29.45,50.25
92,02-12-2020 20:00,63,114.5,77.5,173.75,1.5,51.04,44.97,0.71,81.7,29.35,50.5
93,02-12-2020 21:00,71.5,120,85.25,178,2,51.24,49.6,0.77,67.85,29.3,52.75
94,02-12-2020 22:00,77,124.5,83.75,184.75,2,50.88,49.4,0.72,62.77,29.3,55
95,02-12-2020 23:00,86.5,127.5,77.5,186.5,2,50.295,54.23,0.76,44.15,29.32,60
96,03-11-2020 00:00,85.5,122.5,80.75,169,2,48.64,43.9,0.62,53.83,29.3,67
97,03-11-2020 01:00,96,142,83.75,178.5,2,49.46,45.53,0.55,43.02,29.2,70
98,03-11-2020 02:00,92,130,78.5,178.25,2,51.12,44.02,0.47,46.95,29.25,71.5
99,03-11-2020 03:00,93.5,129,82.5,167,2,48.46,37.38,0.45,51.05,29.3,72.5
100,03-11-2020 04:00,99.5,136.5,81.25,152.5,2,47.73,35.23,0.48,57.48,29.68,73.5
101,03-11-2020 05:00,99.5,137,80.25,161.25,2,47.98,34.08,0.51,57.15,29.25,72.25
102,03-11-2020 06:00,99.5,139,77.75,157,2,46.795,35.12,0.51,61.52,29.2,69.75
103,03-11-2020 07:00,114,169,85.75,166.25,2,46.06,45.53,0.62,33.82,29.25,75.5
104,03-11-2020 08:00,128.5,197.5,83.5,182.75,2,50.815,50.65,0.71,23.58,29.3,77.25
105,03-11-2020 09:00,117,178.5,77.75,179,2,51.26,43.38,0.65,56.5,29.23,68
106,03-11-2020 10:00,104,156.5,76.75,184,2,46.965,43.08,0.66,80.58,29.35,57.75
107,03-11-2020 11:00,91.5,133,82.75,172.5,2,44.115,39.15,0.59,94.38,29.9,51.75
108,03-11-2020 12:00,86,121,78,174.5,2,41.48,36.55,0.29,89.85,30.35,53
109,03-11-2020 13:00,76,109.5,82.5,168.75,2,38.795,31.27,0.38,85.95,30.35,53
110,03-11-2020 14:00,74,106,78,145.5,2,37.705,25.68,0.35,90.68,30.2,51.75
111,03-11-2020 15:00,75,106.5,77.75,144.25,1.5,33.7,27.43,0.4,81.12,30.12,52
112,03-11-2020 16:00,74.5,106.5,78,155.25,1.5,40.955,32.6,0.36,82.65,29.62,52
113,03-11-2020 17:00,72.5,107,80,158.5,1.5,44.975,33.12,0.54,85.9,29.27,51.5
114,03-11-2020 18:00,79.5,118.5,79,164.75,2,47.515,37.55,0.62,87.08,29.12,52
115,03-11-2020 19:00,89,128.5,82.5,184.5,2,48.775,39.7,0.75,87.15,29.1,51.5
116,03-11-2020 20:00,89,131.5,78,175.25,2,47.135,39.45,0.81,82,29.1,51.5
117,03-11-2020 21:00,89,132,84.25,180,5,47.275,39.08,0.8,77.8,29.18,52.5
118,03-11-2020 22:00,86,127.5,78.75,181,2,49.64,40,0.79,74.1,29.17,52
119,03-11-2020 23:00,82,126,84.75,174.5,2,48.7,38.08,0.72,72.75,29.15,51.75
120,03-12-2020 00:00,77,115.5,80.25,176.25,2,49.22,49.85,0.58,49.08,29.38,61.25
121,03-12-2020 01:00,72,108.5,80,141.5,2,49.345,42.05,0.33,51.25,29.38,64.25
122,03-12-2020 02:00,79.5,114.5,69.5,117.25,2,49.235,39.8,0.32,44.02,29.4,67.5
123,03-12-2020 03:00,85.5,117.5,72.5,119.25,2,49.05,41.9,0.29,31.55,29.42,73
124,03-12-2020 04:00,89,119,68.5,113.5,2,48.25,38.5,0.3,27.5,29.68,75.5
125,03-12-2020 05:00,94,127,71,115,2,46.74,39.9,0.38,14.6,29.42,78
126,03-12-2020 06:00,99.5,134,74.5,124.25,2,46.41,39.52,0.4,11.92,29.42,79.75
127,03-12-2020 07:00,102.5,140,76.25,126.25,2,45.98,43,0.43,10.9,29.45,80
128,03-12-2020 08:00,130,214,79,144,2,47.93,65.32,0.84,4.53,29.4,79.25
129,03-12-2020 09:00,121.5,204,85.25,182,2,48.715,77.77,1.1,28.17,29.42,66.75
130,03-12-2020 10:00,91,140,85.25,174.5,2,47.725,58.15,0.96,60.97,29.5,60
131,03-12-2020 11:00,70,111,78.25,174.25,2,47.905,47.62,0.79,78.8,29.73,54.25
132,03-12-2020 12:00,51.5,91.5,61.25,126,2,44.385,46.2,0.69,77.82,29.8,52.75
133,03-12-2020 13:00,42,79.5,47,101.25,2,42.915,39.77,0.58,79.45,29.82,52.5
134,03-12-2020 14:00,48,85,32.75,91.5,2,43.09,30.88,0.52,107.65,29.52,51.75
135,03-12-2020 15:00,40,72.5,42,90.75,2,39.93,32.4,0.5,99,29.58,50.5
136,03-12-2020 16:00,42,76.5,35.5,75,2,42.76,30.2,0.45,80.18,29.65,52.5
137,03-12-2020 17:00,38,76,36.25,72.75,2,47.905,32.08,0.48,69.58,29.6,54.75
138,03-12-2020 18:00,46,83,41,69.75,2,51.3,41.3,0.67,49.4,29.6,61.75
139,03-12-2020 19:00,58.5,96,40,89.5,2,53.165,56.73,0.94,26.47,29.45,69.5
140,03-12-2020 20:00,73.5,113.5,59.25,126,2,54.29,80.58,1.5,3.43,29.45,72.25
141,03-12-2020 21:00,98,143,72.75,164.75,2,52.155,86.18,1.68,4.33,29.5,72.25
142,03-12-2020 22:00,93.5,131,74.5,174.5,2,49.64,68.6,1.4,14.95,29.48,72.25
143,03-12-2020 23:00,94.5,130.5,73,152,2,47.6,62.35,1.16,18.77,29.5,71.75
144,04-11-2020 00:00,87,130.5,80,172.25,2,48,37.45,0.68,76.12,29.12,54.25
145,04-11-2020 01:00,89,132.5,85.75,169.5,2,48.265,39.95,0.52,66.05,29.23,59.25
146,04-11-2020 02:00,90.5,135.5,84.75,170,2,50.185,42.48,0.51,50.35,29.2,63.5
147,04-11-2020 03:00,93,136,81.5,171.5,2,49.655,46.27,0.54,36.25,29.25,67
148,04-11-2020 04:00,93.5,133.5,76.25,156.75,2,46.345,39.67,0.49,66.45,29.57,61.25
149,04-11-2020 05:00,110.5,174.5,83.25,160.25,2,46.26,44.4,0.57,46.98,29.3,62.25
150,04-11-2020 06:00,121.5,193.5,83.75,181,2,47.815,55.73,0.59,28.7,29.25,64
151,04-11-2020 07:00,121,195,80.5,180.25,2.5,49.885,62.77,0.67,19.8,29.23,66
152,04-11-2020 08:00,120.5,208,74.25,185.5,2,47.965,61.77,0.85,26.83,29.2,65.5
153,04-11-2020 09:00,107.5,178,79.5,180.75,2,48.595,54.67,0.85,51.2,29.2,57.75
154,04-11-2020 10:00,86.5,141,84.75,178.5,2,47.92,49.15,0.78,75.75,29.25,49.75
155,04-11-2020 11:00,58,101,79.25,171,2,44.475,39.25,0.58,74.83,29.77,43.5
156,04-11-2020 12:00,53.5,94,54.75,155.5,2,35.495,34.85,0.47,77.55,29.93,41.5
157,04-11-2020 13:00,53,91,47.5,131.5,2,36.22,30.27,0.48,77.4,29.9,39.75
158,04-11-2020 14:00,52.5,88.5,38.25,115,2,33.41,31.9,0.41,79.97,29.52,40
159,04-11-2020 15:00,55,93.5,43.75,109.5,2,36.37,32.03,0.42,82.55,29.52,40.5
160,04-11-2020 16:00,57,96,48.75,121.25,2,37.88,33.5,0.43,88.67,29.55,41.75
161,04-11-2020 17:00,56.5,98,50.75,128.75,2,41.91,34.75,0.4,94.5,29.52,42.25
162,04-11-2020 18:00,58,105.5,60.25,148.5,2,45.675,43.25,0.48,86.1,29.45,44.5
163,04-11-2020 19:00,60,106,66,172,2,49.89,55.05,0.59,67.72,29.35,47.5
164,04-11-2020 20:00,62.5,111.5,73,168.25,2,49.595,49.53,0.69,64.82,29.38,48.75
165,04-11-2020 21:00,62,111.5,74.5,172,2,49.67,50.27,0.75,62.67,29.3,48.25
166,04-11-2020 22:00,66.5,114,71.25,162.5,2.5,50.545,45.85,0.72,64.88,29.3,48.75
167,04-11-2020 23:00,77,130.5,78,167,2,51.215,49.92,0.8,55.12,29.3,51.75
168,04-12-2020 07:00,101,135,74,121.5,2,43.5,41.4,0.5,16.9,29.45,73.5
169,04-12-2020 08:00,102,137.5,78.25,134.75,2,44.685,44.3,0.58,17.58,29.4,72.75
170,04-12-2020 09:00,96,141.5,82.5,152,2,44.645,46.08,0.78,31.23,29.42,67.25
171,04-12-2020 10:00,80,124.5,83.5,177.75,2,47.34,45.67,0.73,66.12,29.45,56.5
172,04-12-2020 11:00,65,104.5,75.75,159.25,2,46.05,42.6,0.72,72.07,29.77,55
173,04-12-2020 12:00,47,83.5,49.75,107,2,45.555,39.55,0.57,64.25,29.88,55.25
174,04-12-2020 13:00,42,77,28.5,80,2,43.635,31.12,0.31,68.1,29.5,53.25
175,04-12-2020 14:00,37,69.5,31,68.75,2,42.825,32.52,0.27,72.8,29.43,52.75
176,04-12-2020 15:00,33.5,62.5,31.75,61.5,2,38.68,31.4,0.23,70.3,29.38,51.25
177,04-12-2020 16:00,31.5,58.5,26.25,60.75,2,40.155,31.07,0.2,70.4,29.35,50.5
178,04-12-2020 17:00,31.5,59.5,27.75,62.5,1.5,43.21,28.45,0.32,69.35,29.4,50.25
179,04-12-2020 18:00,37,73.5,22,65.5,2,49.69,34.6,0.44,53.55,29.38,56.5
180,04-12-2020 19:00,45,85.5,27.75,83.25,2,51.64,54.27,0.77,27.67,29.5,63
181,04-12-2020 20:00,55.5,96,39.75,100.75,2,52.965,62.45,0.99,18.75,29.45,66.25
182,04-12-2020 21:00,70,113.5,57,125.25,2,51.95,70.35,1.24,7.25,29.33,69
183,04-12-2020 22:00,81.5,124.5,76.75,156.25,2,50.7,70.03,1.29,4.15,29.35,71.25
184,04-12-2020 23:00,78.5,119.5,78.75,149.75,3,51.555,66.5,1.19,6.28,29.42,72.25
185,05-11-2020 00:00,73.5,127.5,86.25,184.5,2,50,51.28,0.77,52.9,29.2,52.75
186,05-11-2020 01:00,77.5,131,82.5,183.25,2,49.395,48.33,0.64,50.73,29.23,53.5
187,05-11-2020 02:00,71.5,122.5,77.75,177,2,48.53,47.48,0.61,48,29.23,55.75
188,05-11-2020 03:00,70,119,75.25,152,2,48.52,44.42,0.55,39.85,29.3,63
189,05-11-2020 04:00,69,116,70,136,2,47.925,44.08,0.53,34.7,29.62,63.75
190,05-11-2020 05:00,71,120,72,131.75,2,47.11,43.98,0.54,27.48,29.3,69.5
191,05-11-2020 06:00,76.5,124,77,158.5,2,47.545,48.77,0.55,24.65,29.27,67.75
192,05-11-2020 07:00,74.5,121,74.25,165.25,2,50.585,49.83,0.58,26.12,29.3,65.5
193,05-11-2020 08:00,63.5,113,72.25,155.5,2,51.5,46.08,0.61,49.75,29.15,54
194,05-11-2020 09:00,65.5,118.5,66.25,165.75,2,51.105,54.95,0.78,51.95,29.2,50.5
195,05-11-2020 10:00,47,90.5,66.25,166.25,2,47.895,44.9,0.6,67.5,29.27,42
196,05-11-2020 11:00,43.5,84.5,44.75,111.25,2,37.62,36.42,0.42,76.8,29.82,38.75
197,05-11-2020 12:00,42,82,40,97.5,2,34.365,36.45,0.37,80.15,30.1,37.25
198,05-11-2020 13:00,43.5,82.5,37.25,98.5,1,35.36,34.17,0.27,83.35,30.1,37.5
199,05-11-2020 14:00,45,83,38.5,97.5,1.5,28.57,34.77,0.23,88.55,29.73,37.75
200,05-11-2020 15:00,45,82.5,40.75,96.75,2,24.055,33.45,0.23,91.18,29.75,37.75
201,05-11-2020 16:00,45,83.5,41.75,92.25,2,29.665,35.6,0.24,93.42,29.75,38.75
202,05-11-2020 17:00,46,87,41.75,104.25,3,42.755,36.65,0.41,94.72,29.77,41
203,05-11-2020 18:00,48,136,52.5,130.75,2,46.04,43.33,0.51,81.55,29.67,43.5
204,05-11-2020 19:00,55,106.5,56.25,167.5,2,49.545,47.25,0.62,73.95,29.5,46
205,05-11-2020 20:00,58,113.5,74.25,179.5,2,51.775,54.05,0.8,70.05,29.38,47
206,05-11-2020 21:00,54.5,105.5,78,175.25,2,52.11,49.03,0.69,71.35,29.33,46.75
207,05-11-2020 22:00,53.5,103.5,68.75,171,2,49.73,46.5,0.63,71.67,29.3,47.25
208,05-11-2020 23:00,54.5,103.5,66.25,153.25,2,51.745,44.75,0.59,67.68,29.3,50.25
209,05-12-2020 00:00,68.5,109,66.75,128.5,2,50.07,65.1,1.03,8.82,29.35,71.25
210,05-12-2020 01:00,71.5,114,60.25,131.25,2,49.61,57.38,0.82,16.07,29.4,67.75
211,05-12-2020 02:00,73,111.5,61,128.5,2,48.595,43.02,0.61,28.07,29.3,67.5
212,05-12-2020 03:00,79,113.5,59,109.5,2,48.03,36.6,0.51,30.5,29.33,71
213,05-12-2020 04:00,86,119,54.5,110.75,2,48.48,37.35,0.46,24.25,29.3,73.25
214,05-12-2020 05:00,93,127.5,60,112.25,2,45.84,34.68,0.4,24.95,29.33,75.25
215,05-12-2020 06:00,94.5,127.5,61.5,113,2,46.305,34.33,0.36,20.9,29.3,78
216,05-12-2020 07:00,93.5,123,56.75,94,2,46.41,38.17,0.4,20.22,29.3,79
217,05-12-2020 08:00,95,130,58.5,99.75,2,46.83,40.48,0.53,26.95,29.3,73.25
218,05-12-2020 09:00,81.5,116.5,63.5,123,2,44.94,40.9,0.55,42.42,29.32,65
219,05-12-2020 10:00,55.5,92,52.75,109.5,2,44.78,28.95,0.48,71.6,29.45,56
220,05-12-2020 11:00,46,83.5,41.75,93.5,2,39.065,27.05,0.35,77.8,29.55,47.75
221,05-12-2020 12:00,41,79.5,38,85,2,31.275,26.9,0.31,75.47,29.48,42.75
222,05-12-2020 13:00,38,75,36.75,80,2,31,24.32,0.2,75.2,29.45,41.25
223,05-12-2020 14:00,37.5,73,31.25,73.5,2,30.8,23.98,0.18,84.7,29.5,40.25
224,05-12-2020 15:00,34,69.5,27.25,72.5,2,39.745,22.95,0.16,82.98,29.52,39.5
225,05-12-2020 16:00,29.5,60.5,29.5,72,1.5,38.285,24,0.15,76.9,29.55,37.25
226,05-12-2020 17:00,32.5,70.5,26.5,69,1,48.05,25.4,0.28,78.7,29.58,39.5
227,05-12-2020 18:00,39.5,85.5,32.5,85,1,50.67,35.08,0.48,58.4,29.35,44.75
228,05-12-2020 19:00,48.5,98,40.5,116.5,2,53.725,51.2,0.77,29.8,29.2,49.75
229,05-12-2020 20:00,54.5,107,55,152.75,2,53.465,59.15,1.07,20.18,29.23,54
230,05-12-2020 21:00,65.5,116.5,69.25,168.75,2,54.045,66.85,1.27,17.5,29.2,55.25
231,05-12-2020 22:00,78,126.5,76.75,173,2,53.07,66.65,1.31,20.27,29.15,57.75
232,05-12-2020 23:00,72,117.5,78,167.75,2,50.49,50.88,1.02,38.95,29.2,55.5
233,06-11-2020 00:00,57.5,107,62.5,146,2,51.35,47.23,0.55,62.35,29.27,52.25
234,06-11-2020 01:00,55.5,104,66.75,147.5,2,50.33,43.6,0.45,68.2,29.27,51.5
235,06-11-2020 02:00,57.5,106,65.75,140.5,2,49.88,50.38,0.47,51.15,29.23,55.5
236,06-11-2020 03:00,61,106.5,64,131.5,2,49.455,52.98,0.46,42.8,29.25,58.75
237,06-11-2020 04:00,56.5,102.5,60.25,127.25,2,48.055,44.95,0.4,50.85,29.65,56.75
238,06-11-2020 05:00,59,103.5,58.75,126.5,2,47.41,43.53,0.41,54.83,29.3,55.75
239,06-11-2020 06:00,52,97,59.25,121.5,2,46,34.8,0.39,62.52,29.25,56.25
240,06-11-2020 07:00,53,96.5,54,118.75,2,47.155,38.52,0.45,47.72,29.2,59.75
241,06-11-2020 08:00,55.5,104,55.5,121,2,48.5,51.22,0.51,34.15,29.23,58.25
242,06-11-2020 09:00,54.5,105,60,144,2,46.965,58.8,0.49,45.77,29.23,48.75
243,06-11-2020 10:00,53,103.5,59.75,157.5,2,47.315,55.85,0.47,60.8,29.3,47
244,06-11-2020 11:00,57,100.5,59.25,149.5,2,47.115,49.7,0.58,75.5,29.8,47.25
245,06-11-2020 12:00,65,102.5,62,138.5,6,45.115,44.95,0.59,86.18,29.88,49.5
246,06-11-2020 13:00,70.5,106,68.25,137,6.5,47.425,39.2,0.56,91,29.85,50.25
247,06-11-2020 14:00,78.5,111,68,134.75,7,47.57,36.92,0.57,91,29.27,52.75
248,06-11-2020 15:00,80.5,109,66.75,127.5,2,47.725,34.72,0.6,90.33,29.27,56
249,06-11-2020 16:00,81.5,109,69.25,123.25,2,45.355,33.73,0.64,78.35,29.15,59.25
250,06-11-2020 17:00,83.5,111.5,62.75,117,2,45.405,33.83,0.7,72.78,29.18,61.25
251,06-11-2020 18:00,90,119,68,125,2,46.655,39.42,0.79,59.65,29.3,66.25
252,06-11-2020 19:00,96.5,131.5,72.5,138.75,2,46.045,48.35,0.97,45.67,29.3,69.25
253,06-11-2020 20:00,97.5,133.5,85.75,164,2,47.08,53.3,1.09,41.45,29.15,66.25
254,06-11-2020 21:00,98.5,135.5,85.25,170,2,47,47.38,0.98,48.38,29.12,66.75
255,06-11-2020 22:00,103.5,141.5,84.25,171.25,2,48.14,47.77,0.96,46.23,29.23,67.75
256,06-11-2020 23:00,107,144.5,77.25,172,2,49.455,48.62,0.89,46.52,29.12,69.75
257,06-12-2020 00:00,68.5,112.5,71.25,155.5,2,50.375,44.98,0.78,34.77,29.12,57
258,06-12-2020 01:00,60.5,101.5,58,131.5,2,49.255,43.38,0.64,32.62,29.15,59
259,07-11-2020 00:00,111,151,73.25,162.75,2,51.225,47.17,0.87,39.47,29.15,74.75
260,07-11-2020 01:00,113.5,153.5,79.25,161.25,2,53.4,40.8,0.72,51.47,29.12,75
261,07-11-2020 02:00,115,156.5,86.25,157.75,1.5,49.49,35.85,0.67,56.55,29.15,75.25
262,07-11-2020 03:00,115,154.5,83.25,152.75,2,48.725,34.35,0.63,53,29.25,76
263,07-11-2020 04:00,107,140.5,75.25,147.75,2,47.045,33.3,0.58,59.2,29.62,74
264,07-11-2020 05:00,106.5,141,83.5,144,2,47.215,33.42,0.56,58.18,29.23,75
265,07-11-2020 06:00,103.5,137.5,80.5,143,2,47.815,33.6,0.54,56.67,29.17,73.5
266,07-11-2020 07:00,95,129,83.25,140.5,2,47.98,35.38,0.54,63.47,29.2,70.5
267,07-11-2020 08:00,90.5,125,78.25,142.75,2,48.825,38.53,0.6,54.2,29.23,68.75
268,07-11-2020 09:00,79,119,79.25,149,2,47.36,40.62,0.54,65.85,29.2,59.25
269,07-11-2020 10:00,74.5,114.5,78.75,162,2,47.34,40.97,0.54,78.42,29.22,54.75
270,07-11-2020 11:00,78,117,75.25,165.25,2,47.985,41.15,0.6,89.33,29.7,53
